,id,date,dateYear,dateMonth,dateDay,rating,userName,content
10,11,20190614,2019,06,14,3,Google 사용자,체크카드 소액신용 한도가 얼마남았는지 확인이 안돼서 매우 불편합니다 빠른 개선 바랍니다 그래서 구버전 다시 깔았습니다. 그리고 구버전 이용시 신버전 안내 팝업 두종류가 뜨던데 하나는 다시 뜨지않게 할 수도 없어서 매우 불편합니다. 메뉴이동시마다 계속 뜨는데 적당히 해야지요. 구버전의 편리함을 신버전에서 마련한 뒤에 신버전 안내를 하던지요. 빠른 개선 바랍니다
11,12,20190522,2019,05,22,1,Google 사용자,"리뷰추가> 최악이라고 평가합니다. 누가 이딴 앱을 만들었는 지 몰라도 참 엉망입니다. 앱을 실행하면 실행이 느리고, 몇초있다가 실행되면 화면이 전체적으로 까맣게 되고 휴대폰(겔노9+)이 완전 정지되어 움직이지를 않습니다. 폰을 어찌어찌 이리저리 만지면 앱이 정지되었으니 의견을 보내겠냐는 오류메세지가 뜹니다. 완전 짜증입니다. 이전리뷰> 불편합니다. 이전 것이 훨신 좋습니다. 업그레이드가 아니고 다운그레이드라고 하고 싶어요."
12,13,20190611,2019,06,11,2,Google 사용자,운전면허증으로 인증하는 방법은 참 좋고 등록도 쉬웠으나. 메인메뉴 진입시 기존 UI와 많이 달라 기능이 무엇이 있는지 찾아보는 번거로움이 생겼으며. 너무 모션에만 치중했는지 처음에는 참신했으나 불편함으로 다가왔습니다. 아마 뭔가 크리에티브적인 감성을 넣으시려고 한거 같은데 기존 UX의 중요성을 간과 하신것 같네요 한마디로 기존껄 너무 바꿔 더 불편하고 짜증을 유발합니다. 모션동작좀 제거하세요 꼭 어플이 느린거 같이 느껴지니까요
13,14,20191205,2019,12,05,3,Google 사용자,"패턴인식이 전혀 안됩니다. 4개 이상의 점을 연결하라는 문구만 나오고, 화면을 터치할 시 모든 점이 빨갛게 변하면서 터치를 인식하지 않고, 터치하자마자 같은 문구(4개 이상의 점을 연결)가 반복적으로 뜹니다. 와이파이, LTE(둘 다 정상) 환경에서 시도해보고 업데이트도 최신으로 했지만 같은 현상이 지속되네요."
14,15,20191127,2019,11,27,3,Google 사용자,갤럭시노트9 입니다. 최근 One UI 2.0 업데이트 이후 앱이 실행되지 않습니다. 그냥 첫 화면 뜨고 에러 종료. 이메일로도 문의 드렸는데 확인 바랍니다. 삭제후 재설치해도 마찬가지입니다. 미니버전을 설치하면서 보니 지문로그인 때문인 것으로 보입니다. 갤럭시의 지문로그인이 앱이랑 충돌하는 것 같습니다.
15,16,20190616,2019,06,16,1,Google 사용자,톡톡송금은 아무리 흔들어재껴도 어쩌다 10번중 한번만 성공하고 인식할때까지 흔들어재끼다가 폰 떨궈서 액정만 나갔네요 팔목 떨어져 나가기전에 폰 떨궈서 다행이네요 ㅎㅎ 이전 어플보다 2배는 처리속도가 늦어졌고 실수로 잘못 터치해서 이전버튼으로 탈출도 불가능하게 되었고 그마저도 엄청난 로딩시간이 반겨주네요 데이터베이스 구조를 간소화해서 처리속도를 빠르게 해주시던지 어플리케이션의 논리적구조를 좀더 명확하고 간단하게 만들어주시던지 구 어플을 다시 살려주시던지 해주십쇼 너무나도 불편하고 다른 은행으로 갈아타고 싶습니다.
16,17,20190606,2019,06,06,1,Google 사용자,진심 왠만하면 이런거 잘 안쓰는데 등록부터 화나서 씁니다. 일단 신분과 계좌번호로 등록하는걸로 진행했는데 이정도의 인식률은 인식이 아니라 그냥 찍는다에 중점밖에 없네요. 무언가 인식이 안되나 싶어 글자인식이나 얼굴인식등을 오픈 소스로 해보면 너무 잘됩니다. 혹시나 디바이스의 어떤 설정상 문제인가 싶어 공기계로 진행을 해도 마찬가지로 인식불가. 그래서 다른 사람은 이런 경우가 없나하고 리뷰를 보니 뒤쪽의 리뷰로 넘어갈 필요도 없이 바로 보이는 문제와 그에 달아준 카메라상 설정으로 인해 문제가 있을 수 있다는 말에 바로 카메라 설정 초기화 하고 기타 카메라 어플 삭제 후 진행했지만 동일하게 인식불가. 그래서 다른게 있나봤는데 2시간 40분동안 진행했는 다른 사람의 리뷰를 보고 '아 이거는 (구) 기업은행 앱이 서비스 종료 될 때까지는 쓰는게 아니구나~'라고 느끼고 이렇게 리뷰 남깁니다. 오늘 처음으로 리뷰 500자 제한이 너무 짧다는걸 체감합니다.
17,18,20190610,2019,06,10,1,Google 사용자,메뉴들은 심플한데 직관적이지도 않고 어디에 뭐가있는지 찾기도 힘들어요 이체후 결과문자나 카톡 보내는게 좁쌀만한 공유표시(기호)로 되어있어 그냥 넘기기 십상이네요. 문자비용이 아까워서 일부러 찾기어렵게 해놨는지 ㅡㅡ 앱자체는 이쁘지만 사용자편의는 고려하지 않은듯합니다. 추가로 속도도 느려요. 계좌 선택하면 뭘 그리 읽는지 한참 돌아가네요. 기존앱이 훨씬 좋아요. 왜 쓸데없이 앱을 바꿔서 불편하게 하는지? ㅡㅡ
18,19,20190619,2019,06,19,1,Google 사용자,"진짜 기존어플 보다 너무 느리고 넘어가지도 않습니다. 이체 후 메세지 보내는 기능도 잘 안보이고, 직관성 속도 최악 다시 구버젼 깔았습니다. 이거 만드신 분들 해외 인터넷 느린지역이나 국내에서 LTE속도제한 걸어놓고 사용해 보세요. 업무가 가능한지 이쁘게만 보일려고 해놨네 실용성이 완전 제로네"
19,20,20190604,2019,06,04,2,Google 사용자,사용자 인터페이스가 너무 불편하게 개발이 되어 있네요. 아직 익숙하지 않아서 그렇다고 하지만 메뉴 구성 자체가 너무 불편하네요. 잘못하면 엉뚱한데 송금할 수도 있을듯.. 송금하고 나서 공유하는 부분도 너무 작게 만들어져있고 숨겨진 느낌.. 사용자 편의를 위해서 메뉴들을 좀 크고 눈에 띄게 만들었으면 해요..
20,21,20200925,2020,09,25,1,jongkeiii _,갈수록 왜 불편해지나요? 다건이체시 보내는사람 이름변경할때가 많은데 기존 노출되있던걸 선택사항이라며 줄여놓으면 한두번씩 더 클릭하게되고 자기이름뜨던거 한번에 지우는 x표시도없어져서 이름세글자 하나하나 다지워야되고 클릭잘못하면 이름중간에 걸쳐서 손한번더가고.. 시스템이 발전하면 더 편해지고 손이 덜가야되는데 왜자꾸 역행하는지궁금하네요
21,22,20190522,2019,05,22,3,Google 사용자,UI가 엄청 직관적이고 감각적으로 변했네요! 앱이 젊은 느낌이 듭니다 ㅎㅎ 다만 핸드폰에 익지 않으신 어른 분들은 쓰기 어려워할 수도 있을 것 같아 별점 깎습니다 ㅠㅠ 개인적으로 무슨 업무를 할지 첫 화면에 글씨 다 나오는 게 더 좋긴 했어요. 물론 쓰다보면 익숙해지겠죠?!
22,23,20190609,2019,06,09,3,Google 사용자,앱 보안정책을 좀 바꿔주시거나 조회에서 나오는 데이터를 이미지로 저장케해주세요 이체를 하고 항상 이체결과를 찍어서 보내주는데 앱의 화면 캡쳐 방지 보안정책때문에 캡쳐가 불가능하네요... 보통 이런 결과는 자기자신보다 타인에게 보내줄려 만든기능인데 캡쳐도 안되고 그렇다고 이미지로 저장도 안되네요... 기획개선및 기능 추가 변경 요청드립니다..
23,24,20190531,2019,05,31,1,Google 사용자,"디자인적으로는 많이 세련되어졌으나, 은행 앱이면 은행 볼일을 모바일로 쉽게 해결할 수 있어야 하는데 구버전보다 더 불편하다. 대체적으로 다~! 톡톡송금은 할일이 없고, 지연이체는 공휴일에 사용불가라는데, 구버전에서는 핸드폰번호로 송금도 가능해서 불편함이 없었는데... 입출금 확인하는 정도로만 사용하고 송금부분은 완전 꽝이네."
24,25,20190609,2019,06,09,1,Google 사용자,어제까지만해도 별 문제없이 이용한 기업은행 어플이 오늘 다른 계좌로 변경해서 이체하려고 계좌번호를 누르니까 창이 제대로 보이지 않고 까만화면이 뜨는 현상이 나타납니다. 그런데 아예 안되는 것도 아니고 누르면 버튼이 먹히긴 하는데 보이질 않으니 너무 답답하네요. 그리고 이 현상이 어플 업뎃을 안 해서 나타나는 건가 생각이 들어 업뎃을 해봐도 여전한데...(어플을 제거하고 다시 설치해봤지만 여전합니다.) 어떻게하면 까만화면이 안 나오고 정상적으로 어플을 이용할 수 있는지 궁금합니다.
25,26,20190623,2019,06,23,1,Google 사용자,새버전어플로 강제 갈아타게하는거면 적어도 기존보다 개선되야 하는거아닌가요? 1.3g환경에서 접속은 거의뭐 포기해야할정도로 로딩속도 매우 느리고 2.카드이용한도조회/변경 서비스 고객님께선 이용할수없다는 팝업창은뭐죠? 덕분에 바우처한도확인 못하게되서 이전버전통해 확인중입니다 ㅡㅡ 빠른개선바랍니다 개선없이 구버전 종료하는 무책임함은 없길바람
26,27,20211114,2021,11,14,4,이수재,"앱 최적화는 별5개. 보안에 나름 신경 쓰는 사람인데 지문 정도 편의성은 좋지만 패턴은 확률도 높은 편이고 약점이 많아서 싫어합니다. 근데 보안성이 높은 수단을 틀릴 경우를 대비해서 보안성이 더 낮은 패턴을 필수로 등록하게 하면 애초에 왜 높은 보안을 등록합니까, 패턴만 쓰지. 패턴 필수 등록에서 감점입니다."
27,28,20211203,2021,12,03,5,장지웅,"잘 사용하고 있습니다 그렇지만 한가지. 불편한점이있습니다. 바로 이체할 때 ""받는통장표시""이게 바로 안보이고 숨어있습니다.전 항상 바꿔서 보내는 편인데 숨어있어서 깜빡하고 수정을 못할때도 있고 수정 하려면 카테고리에 접혀있어서 클릭을 몇번더 해야합니다.왜 카테고리를 만들어뒀는지 이해할 수 없는 부분 입니다. 기본으로 펼쳐져있게 해두던지 카테고리를 없애던지 해주시면 참 편할것 같습니다."
28,29,20190604,2019,06,04,1,Google 사용자,"업데이트 했더니 사용자등록을 다시 해야하네요. 그래서 한번만하면 되니 계속 진행했습니다. 계좌번호+계좌인증으로 진행했더니 기존OTP의 인증번호가 틀렸다고 나오고 모바일인증서 등록으로 넘어가네요. 그래서 중단했습니다. 신분증+계좌인증으로 다시 진행했습니다. 신분증촬영은 통과했는데 직장주소를 넣을 수가 없어서 포기하고 댓글을 쓰고 있습니다. 도로명 주소검색 ""영신로""로 검색했더니 74페이지가 나오네요. 74페이지를 다 뒤져서 선택하라는 뜻이라고 생각하고 다 뒤지다가 못찾고 포기했습니다. 불편한 것은 개선하면 되지만, 일단 되게는 해주셔야 하는건 아닌가요? 신규거래도 아니고 모바일인증서는 필요없는데 모바일인증서는 발급안받으면 안되나요?"
29,30,20220210,2022,02,10,5,Da-hye Kim,"인식이랑 반응이... 엄청 빠르네요 나름 신경써서 개발해주신 것 같습니다. 오류메시지가 뜬 후 사용자가 알아서 하게 두는 대신 바로 오류 해결 메뉴를 안내해주는 것도 매우 좋습니다. 쓸 일 없는 깨알메뉴들 한가득 넣어두지 않는 것도 좋고요. 휴면계좌 이체한도 해제만 하러온건데 감동받아서 주거래은행 바꿀까 고려중... 좀더 써보면서 고민해보겠습니다. 근데 이건 개인적인 의견이지만 뱅킹화면을 전체적으로 하얗고 깔끔하게 잘 만들어 놓고 하단에만 애니메이션 들어간 원모양 메뉴 넣는건 디자인이 균형감 있지도 않고 한눈에 보이는것도 아니어서 불편하기만 하지 않나요? 상품 바로가기 메뉴는 회색메뉴에서 상품버튼 눌러서 충분히 쉽게 접근 가능하니 중복된다고 생각하고, 계좌번호 등 통장관련 정보도 위쪽에서 잔액이랑 한번에 보는 게 더 나을 듯한데 굳이 더 헷갈리게 밑으로 뺄 이유가 있었나 싶습니다. 예뻐보이려고 편의성을 희생했는데 둘 다 못잡은 느낌..."
30,31,20190612,2019,06,12,1,Google 사용자,"업댓 놔두고 굳이 번거롭게 새로운 어플을 받게 하고, 기존에 사용하던 기능들 그대로 안 옮겨놔서 매우 불편. 특히 자주쓰는 이체 기능이 사라져서 매달마다 이체해야 할 항목들이 많은데 매번 다시 새로 입력하면서 써야함. 구버전 곧 이용불가라고 할거면 그전에 쓰던 기능 그대로 다시 사용하게 해주던가. 홍채인식도 왜 없앰?"
31,32,20190826,2019,08,26,4,Google 사용자,"안녕하세요 예전 버전에서도 업데이트 한번 한 이후로 사라졌던 '이체메뉴에서 등록된 빠른이체' 정보를 호출하는 메뉴가 사라졌었는데 이번 앱에서도 또 사라졌네요 첫 이체메뉴에서는 빠른이체가 보이나 이체건 하나 입력후 추가 이체를 할때는 빠른이체는 없고 자주또는 최근, 내계좌에서만 조회가 가능하네요 자주 메뉴에 계좌을 등록해서 다중이체를 해도 되지만 빠른이체에서 입력가능했던 보내는사람받는사람 메모나 금액을 매번 입력해야하는 번거로움이 있습니다 이전버전에서도 요청후에 반영해주셔서 매달 잘쓰고 있었는데요 이번에도 가능한지 검토 부탁드립니다"
32,33,20190610,2019,06,10,1,Google 사용자,앱이 일단 너무 느리고 글씨도 보기 힘들며 어찌어찌 해서 인증은 했는데 공인인증서를 완전히 무용지물로 만들어렸네요 ㅋㅋ 공인인증서 하나면 다되던게 지문인식에 패턴에 6자리인증번호 .. 지금 장난하시는거죠 ㅋ 장난이라고 말해주세요 제발.. 이앱의 최대 단점이 기기변경시 처음부터 다시 다해야한다는게 가장 큰 문제입니다. 사용자 인증을 매번 다시해야하는 불편함. 그게 빠르게 진행되는 것도 아니고 요즘 기기변경이 얼마나 빠른추세인데. 거참 다시 재고하시길..
33,34,20191102,2019,11,02,1,Google 사용자,어플에 쓴 리뷰는 손에 꼽을 정도로 잘 안 쓰는데 짜증나서 적습니다. 원래 어플에서는 공인인증서로 잘만 했는데 이번 어플은 사용하려면 필수적으로 공인인증서와 인식도 되지도 않는 신분증 촬영에다가 지문 등록까지 요구합니다. 다른 은행 어플은 이렇게까지 안 하는데 굉장히 번거롭습니다. 사용자 편의성과는 백만 광년 떨어진 어플이라서 평점 1점 드립니다.
34,35,20190610,2019,06,10,2,Google 사용자,무조건 기존 앱 사용은 불가하니 새로운 앱을 깔라는... 주민등록증 사진 몇번을 찍어도 읽지도 못하며 기존앱에 비해 너무 번잡하며 더 불편하다는.생각이 많이드네요~!! 쓸데 없이 번잡하게 색만 입혀놓은듯한 생각은 지울수 읍는... 기존 앱이 훨났다는 생각은 뭘까요~?? 사용안할듯 싶네요..ㅠ.ㅠ.
35,36,20200622,2020,06,22,1,Wonhee jung,수일전 정상종료 후 앱실행하면 장시간 사용 어쩌구저쩌구 하면서 알림창 뜨고. 그래서 로그인 하면 또 장시간어쩌구저쩌구 하면서 강제로그아웃시키고 다시 로그인하라고 뜨고.. 핸펀 껏다켜도 동일한 현상. 몇번을 정상적으로 로그아웃해도 끊입없이 장시간어쩌구저쩌구~ 강제로 로그아웃시켜서 매번 사용할때마다 2번씩 로그인하게 만드는거 좀 고쳐주시죠!
36,37,20190630,2019,06,30,2,Google 사용자,3G환경에선 절대 사용 불가능합니다 개선되었다고하나 무한로딩이 걸리고 화면이 나와도 다른 기능을 이용하지 못할만큼 느립니다. 또한 구버젼에선 내 계좌의 금액정보를 한눈에 볼수 있어 편했는데 이상한 회전기능으로 계좌를 하나씩밖에 볼 수 없으니 불편합니다 심지어 적긍계좌중 부채성계좌는 금액도 안나와요
37,38,20191219,2019,12,19,1,Google 사용자,"버그가 굉장히 많네요. 설치되어있던 상태에서 앱을 다시 열면 흰 화면만 3초간 뜨다가 계속 제멋대로 튕기고, 재설치후 본인인증 방법 중 공인인증서로 인증하려고하면 로딩창이 2초 뜨다가 반응없이 돌아오고(몇번을 다시 시도해도 해당 현상이 반복됨) 휴대전화 인증 하려고 하면 통신사에서 본인인증이 안되었다며 오류 메세지만 뜨는군요. 한 20번정도 시도해서 간신히 본인인증 화면을 넘어가고 패턴, 비밀번호, 생체인식 다 설정하고 완료를 누르면 다시 본인인증 화면의 첫 화면으로 넘어가지네요. 종료후 다시 들어가도 재설치 전 상태랑 똑같은 상태로 돌아오고... 그동안 잘 쓰고 있었는데 갑자기 이러니 당혹스럽군요. 서둘러 확인하시고 픽스 부탁드립니다."
38,39,20220223,2022,02,23,1,Dex The,폴드1이구요. 이번에 업데이트했는데... 실행하면 바로 꺼지네요. 다른 어플은 안그러는데... 테스트버전때 대비해서 어플업데이트 안된건가요? 누구는 삭제하고하면 된다. 안된다하는데 어떻게하나요? 난감하네요 진짜... 안드12업데이트는 한지 쫌 된거아닌가요? 폴드1 업데이트 늦는걸로아는데... 참고로 알림앱도 동일증상입니다. 증권앱은 실행되네요.
39,40,20191212,2019,12,12,3,Google 사용자,"해외에 출장중인데 잘 사용중이던 앱이 실행이 안되네요. 앱 실행시 모듈 초기화에 실패하여 앱을 다시 실행하라는 안내 문구가 나오는데 앱 재실행, 휴대폰 전원 리셋 후 앱 재실행시 현상 동일하네요. 그리고 구글스토어에 들어오면 ibk 앱이 자동 실행되더니 패턴화면으로 넘어가는데 로그인을 진행하려고 하면 앱 위변조 검증에 실패하여 잠시후 재실행을 하라는 문구가 나옵니다. 현재 중국에서 로밍으로 사용중이며 현상 확인 부탁드려요."
40,41,20191109,2019,11,09,3,Google 사용자,저는 로그인방식에서 패턴은 사용하고 싶진 않은데 패던을 무조건 등록해야하고. 패턴로그인을 사용하고 싶지 않은데 사용안함을 하나 만들어주셨음 좋겠네요. 로그인방식을 변경해놓아도 로그인화면 창에서 로그인방식선택이 있어서 누구든 변경해서 들어갈수도 있는거 같고.... 혹시나 까먹을까바 쉬운패턴을 햇을때 폰을 잃어버렸을때 누가 사용할까바 좀 그렇습니다. 편하긴 하지만 사용안함을 좀 만들어줬음 합니다.
41,42,20190606,2019,06,06,1,Google 사용자,"새 버젼 업그레이드 하라고 해서, 다운받아 설치 했는데 인증절차 엄청나네요. 거기에 하이라이트는 마지막 3단 인증! 비번, 패턴, 지문얼굴 무조건 등록해야 하네요. 비번 패턴 까지는 알겠는데. 생체인식은 안하는 사람도 많은데 안할수가 없네요.선택이 없어요. 몇십년 주거래 은행인데, 이것 때문에 거래안되서 다른 은행으로 갈아 탑니다. 짜증 장난 아님."
42,43,20190526,2019,05,26,3,Google 사용자,1.자영업자입니다. 기존 '자주쓰는 이체'메뉴가 없어졌어요. 직원급여 이체시 잘 사용했는데 없어져서 불편합니다. 2. 메인계좌 설정해놔도 첫화면 진입하면 아래 반원형 메뉴들엔 '상품몰이동>'이라고 같은 메뉴들만 있고 계좌는 안보여요.계좌보려면 천상 메뉴들어가서 계좌조회 또 들어가야하네요..
43,44,20190603,2019,06,03,5,Google 사용자,이체 시 예금주 확인화면이 눈에 들어오지 않습니다. 간편이체 자체는 편하지만 이체 정보 입력 후 화면 전환하여 내가 입력한 정보 및 예금주 정보가 좀 더 한 화면에 표시되고 그런 다음 진짜 이체를 누르면 비밀번호 입력하게 해주셨으면 좋겠습니다. 기존에 예금주 입력하여 조회한 예금주와 비교하는 기능도 살려주세요. 착오송금 방지를 위해서요.
44,45,20190521,2019,05,21,3,Google 사용자,이전 앱보다 깔끔해져서 보기좋습니다. 근데 단점중에 단점이.... pin번호야 그렇다 치는데 로그인방법중에 왜 패턴을 반드시 설정해야하는겁니까??? 패턴을 삭제할수있게 만들기만 하면 별 5점짜린데 패턴 반드시 설정해야해서 그점이 안좋네요. pin번호랑 생체인증만 설정가능하게 업데이트 바랍니다. 금융기관에서 패턴넣으라는건 첨보네요
45,46,20190808,2019,08,08,1,Google 사용자,이런저런 어플 깔아봤지만 이앱처럼힘들기는처음입니다 기존앱 잘사용했는데 업그레이드만하면 될걸 사용이 더 불편해졌습니다 제 핸폰으로는 앱 여는것부터 잘않되고 시간걸리고 느립니다 계속 핸폰을 껐다가 켜고하고 있읍니다 앱내용도 많이 간결해지고 글자도 심플해젰지만 연령이 젊은사람들이나 사용이 편하지않나싶습니다 이래저래 이전 앱 사용이 편한 일인입니다
46,47,20190905,2019,09,05,1,Google 사용자,접속할때마다 가장 최신버전임에도 불구하고 업데이트하라고 번번히 뜨는게 너무 번거로워서 이런걸 조절할수 있는 설정이 있나 찾아봐도 그런건 눈에 띄지도 않구요..왜 번번히 업데이트 되어있음에도 불구하고 마켓으로 이동해야 하는지요? 앱제작하시는 분들..이런걸 피드백하고 있나요? 왜이렇게 불편하게 운영하는거죠?
47,48,20190806,2019,08,06,1,Google 사용자,스마트폰 사용하고 처음으로 앱 리뷰를 작성해봅니다. 처음 실행시 본인인증한다며 주민번호에 비밀번호 4자리에 거의 모든 개인정보를 요구해서 깜짝 놀랐습니다. 가짜 사기앱으로 착각해서 다시 확인할 정도입니다. 금융권에서 일하는 사람으로서 이해가 가지 않습니다. 관련법규에 부합하는지 알아봐야 할것 같습니다. 그리고 들어가보니 최근 앱 추세를 따라한거 같은데 UI가 너무 불편합니다. 다시 기획부터 준비하셔서 재배포하시고 당분간은 이전 버전을 메인버전으로 사용하시기를 권하고 싶습니다. 감사합니다.
48,49,20190605,2019,06,05,1,Google 사용자,은행앱은 창구방문없이 간편하고 무엇보다 보안과 휴먼에러 방지에 중점을 두어야하는데 구버전보다 실용성과 에러방지 측면에서 떨어지는 앱입니다. 예를 들면 계좌이체 시 구버전은 계좌번호 오류기입 시 송금 전 확인이 가능하게 화면에 표시가 되어서 사용자가 안심했는데 신버전은 그런 기능이 삭제됨. 신버전에 적응이 되지않아서 그럴수 있다고 생각할 수 있지만 악마는 디테일에 있다고 아주 사소한 것이 결국 흐름을 만드는거죠~~ 개발자분은 겉만 예쁘게 만들것이 아니라 사용자 입장에서 전 연령층이 사용하기 어렵지 않게 고민해주시길 바랍니다
