,id,date,dateYear,dateMonth,dateDay,rating,userName,content
10,11,20190429,2019,04,29,1,Google 사용자,g2쓰고있는데 어느순간부터 폰전원켤때 케이뱅크 앱때문에 10분후에 전원켜집니다. 다른분들도 그런 오류내용들이 많네요. 해결답변대로 sd카드 제거후 케이뱅크 앱 다시 설치해보는데 설치도 안됩니다. 이놈의 앱때문에 배터리도 빨리닳고 폰자체 오류도 많아졌어요. 이젠 앱이 깔리지도않는데 사용하지말란건가요???? 정말 답답해서 글남깁니다.
11,12,20210704,2021,07,04,1,나무늘푸른,"점수 1점도 아깝습니다. 비대면 계좌 몇개를 개설해서 사용 하는데 유독 케이 뱅크만 안되는 이유가 뭘까. 아주 선명하게 찍어 놓고는 안된다고? 수십번 촬영 하면서 분석한 결과 아래 주민등록 발급월이 10월 같이 두자리 수가 아닌 즉 한자리로 된 월에 발급 받은 사람들은 01, 02 이렇게 되어 있지 않고 1, 2 이렇게 되어 있으면 절대 못읽음. 다른거 다 읽으면서 그 한 부분만 검정색으로 깨짐. 일월 표기형식이 고정된 것 같음. 그래서 보내다 지쳤고 제 정보는 모두 지워주세요."
12,13,20190330,2019,03,30,1,Google 사용자,로그인하려고 첫 화면에서 비밀번호 입력/지문인식 하면 계속 로딩 화면만 뜨고 넘어가지를 않습니다. 답답해서 앱 삭제하고 다시 설치했더니 접근 권한 허용하고 시작하기 누르니 또 흰 화면만 계속 나왔습니다. 결국 강제종료했고 이젠 앱 열면 로딩화면만 뜨고 아무것도 안 돼요. 빨리 해결해주셨으면 합니다. 월말이라 해야할 게 많은데 며칠째 아무것도 못하고 있네요.
13,14,20190528,2019,05,28,1,Google 사용자,"(폰기종) LG G4 폰 부팅시 케이뱅크앱 때문에 ""안드로이드 시작 중.. 1개 앱 중 1개 최적화 "" 이라는 메세지가 10분 이상 지속되면서 부팅 안되는 증상이 이미 예전부터 문제가 되고 있는데.. 왜 아직 개선이 안되는지요? 구글정책의 변화가 이유라고 아랫글에서 봤습니다. 그럼 다른 앱들은 이런 증상이 없는데 유독 케이뱅크 앱만 문제가 되는지 모르겠습니다. SD카드를 분리 후 설치하여 테스트 해봤지만 마찬가지 입니다. 개선이 시급하니 조속히 업데이트 요청드립니다..."
14,15,20191211,2019,12,11,3,Google 사용자,"관계자님 바쁘시겠지만 빠른 답변 부탁드려요.. 휴대폰 새로개통하고 공인인증서 재발행하는 과정에서 새기기인증하기로 앱을 시작하려고하니, . 간편 비밀번호 누르는 란에서 아무것도 눌러지지가 않습니다. 휴대폰의 문제는 아닌것같구요,. 새 폰에다 다른 경우에선 그런 게 없으니.. 아무튼 간편비밀번호 누르는 란에서 간편비밀번호 ㅡ ㅡ ㅡ ㅡ ㅡ ㅡ 이런 창 있지요,? 눌러도 키패드가 안뜹니다. 물론 휴대폰의 문제가 아니니 당연히 홈키, 뒤로가기등 폰 자체의 키는 다 되구요.. 해결책좀 알려주십쇼 제발,."
15,16,20190808,2019,08,08,1,Google 사용자,엘지 v10 제품은 설치도 오래걸리고 억지로 설치를 했다가 안드로이드 프로그램이 엉켜서 5번 공정초기화와 20번이나 재부팅 시켰습니다. 이틀전에는 새벽 시간에 억지로 케이뱅크 설치를 끝내고 재부팅을 했다가 1개의 프로그램이 최적화중이라고 오류가 발생하는 문제로 겨우 전원을 키고 공정초기화 시켰을 정도로 다른 안드로이드 스마트폰에서는 사용에 문제가 없는데 v10모델은 설치 시간도 오래 걸리고 여러모로 말썽입니다. 설치 시간도 오래걸리고 배터리는 90에서 70으로 떨어트릴 정도로 배터리 소모도 심하고 5분이면 설치가 끝나야 하는데 v10 안드로이드 6.0버전은 설치와 사용도 안되고 배터리 소모도 심해서 스마트폰이 과열 오류 안내 메세지까지 나타납니다. 빠른 해결을 부탁 드립니다.
16,17,20210504,2021,05,04,2,Han Yong Park,"(21.05.04 수정) 오류내용을 보내달라고 해서 상세히 보내더라도 읽지도 않습니다. 개선의지라곤 눈꼽만큼도 없으며, 업비트에 빌붙는 빈대같은 제3은행권 미만 수준의 관리에 박수를 보냅니다. (이전의 기존 내용) 매번 실행시마다 새롭게 로그인을 해야 하고, 비밀번호 등록 이후엔 "" 001002 [getdeviceid] is empty "" 라는 오류와 함께 로그인 자체가 되지 않는 경우가 굉장히 빈번히 일어남. 유일한 해결법은 재설치인 것으로 보여 재설치만 3차례 넘게 진행함. 가상화폐거래소가 아니었다면 그 누구도 사용하지 않을 희대의 쓰레기 은행 어플리케이션. 제도권 은행의 앱도 최적화가 덜 되었지만, 이 앱은 최적화는 커녕 완성도 자체가 사상누각 수준."
17,18,20200123,2020,01,23,1,Google 사용자,LG V 30 기종을 사용하고 있습니다. K 뱅크의 카드중에 하나가 맘에 들어서 케이뱅크 계좌개설을 하려고 하는데 핸드폰으로 영상통화 연결되면 그 이후에 핀번호 6자리 치는 화면 나오자나요.. 근데 통화화면에서 K뱅크 어플 누르면 K뱅크 어플이 다시 실행되면서 영상통화연결화면으로 돌아옵니다... 그러니까 계속 영상통화 연결하고 상담원분들한테 계속 상황 설명하고 전화 끊고 다시 영상통화 연결하고 그런 상황입니다... 홈페이지에서 가입하려 했는데 어플로 밖에 가입이 안되서 아무것도 못하고 있는 상황입니다.. 카드 발급받을라고 핸드폰 사는 것은 좀 그렇고 어떻게 해결방법이 없나요.. 와이파이 끄고 데이터로 하라고 하셔서 데이터로만 해봤는데 그래도 안되네요...
18,19,20210303,2021,03,03,5,김영연,믿고 쓰는중. 3년 넘게 주거래로 사용 중이네용~처음에는 네이버 카드가 귀여워서 쓴 은행인데..쓸수록 맘에 듭니다.어플도 깔끔하고 앱이 사용하기 넘 쉬워서 주거래로 잘 사용중입니당! 처음보다 업그레이드 된 버젼이 훨 편하네요. 이것저것 여러 상품도 생기고 플러스박스도 생기고 오픈뱅킹도 넘 보기 좋아요..어쩜 이리 사용하기 편한지~~점점 더 성장하는 모습이 보기좋습니다:) 앞으로도 흥하시길 바랍니다!! 아 글구 갠적으로 그룹계좌 같은게 생겼으면 좋겠어요~ 모임용 계좌같은거로 사용하게요!!! 건의해봅니다~
19,20,20190813,2019,08,13,3,Google 사용자,돈을 입금 및 출금했을 때나 지출했을 때 알림이 바로바로 오지 않는게 아쉬워요.. 분명히 와이파이나 데이터가 연결되어있는 상황이었는데 한 5시간 뒤에 갑자기 한번에 10여건의 알람이 와서 불편합니다.. 그리고 바이오 인증에서 하나의 지문만 사용할 수 있는 것도 불편해요 내가 왼손이든 오른손이든 자유롭게 사용하고싶어요 이 두가지만 개선되면 좋겠어요!
20,21,20190222,2019,02,22,3,Google 사용자,케이뱅크는 좋지만 앱은 전체적으로 개편할 필요가 있을 것 같아요 ㅠ 다음 문제점들만 해결되면 카카오뱅크한테 고객 입장에서 꿇릴게 없을텐데 1. 웹기반이라 느릿느릿한 반응속도 (카카오뱅크는 웹기반이 아니라 즉각즉각 시원하게 반응합니다) 2. 배터리를 비교적 많이 잡아먹음 (카카오뱅크보다 확연히 더 잡아먹더라고요 ㅠ) UI는 너무 깔끔하고 좋아요 ㅎㅎ 말씀드린 앱의 문제점만 좀 개선되면 별점 5점이 아깝지 않습니다 케이뱅크 자체는 너무 좋아요 ㅠ 문제는 앱
21,22,20210115,2021,01,15,1,로리,12월 말쯤 업뎃부터 해킹위험 앱 감지 됐다면서 실행이 안됩니다. 그 이전 버전까지는 문제없이 잘 썼었구요. 최근에 새로 설치한 앱 자체도 아예 없었습니다. 다른 금융사 어플들은 똑같이 최신버전인데 아주 잘실행되고 서비스이용에도 문제가 없는데 케이뱅크만 해킹위험 앱 타령하는데 무슨앱인지 알려주는것도 안됩니까? 탐지됐다는건 분명 내부적으로 탐지하는 리스트가 있다는건데 그 앱이름을 팝업창에 띄워주시던가요 ㅡㅡ 뭔지도 모르겠는데 사용자체를 못하게 해버리면 어쩌자는건지요. 옮길까 고민되네요
22,23,20190325,2019,03,25,1,Google 사용자,다 좋은데요 지문인증이 몇일만 지나면 다르다고 나오는 걸까요? 다시 설명을 드리자면요. 앱설치 이후에 모든 인증은 다 끝내놓은 상태에서 바이오인증(지문) 이후에 아무런 환경 변화가 없는 상태에서 바이오 인증으로 로그인 하려 하면 등록된 정보와 다르다고 나오는 현상입니다 동일한스마트폰으로 앱삭제도 안하고 그냥 앱만 종료시킨후 다시 켜도 인증정보가 다르다고 나와요 v30입니다. 항상 매번 그러기에 바이오인증만 10번넘게 등록했는데 결국엔 또 틀리다 나와서 사용이 불가능합니다.
23,24,20190401,2019,04,01,4,Google 사용자,"앱과 웹 연동해서 조회나 이체 등 할 수도 있고,  케네카드 사용으로 포인트 적립 도 잘되고. 해서  생활비 통장으로 쓰기엔 최적이라 생각하고  나름 만족하면서 사용하고 있습니다.   다만, 최근 업데이트 이후에 앱 최적화 한다면서 폰 부팅이 5분 이상 걸리게 되는 오류가 발생합니다.  오래된 모델이어서 그럴지 모르겠으나 수정되면  좋겠네요"
24,25,20181227,2018,12,27,1,Google 사용자,"특정 와이파이에서 접속이 불가합니다. 주로 학교와이파이에서 그런것 같은데 영문을 모르겠네요. 다른 은행 어플은 전부 접속 가능합니다. 지문인식 로그인 가능한 휴대폰 범위를 늘려줬으면 좋겠습니다. 소니폰 사용중인데 메이저폰 외에는 신경을 안써주는 것 같아요. 다른 은행어플에서는 충분히 사용가능한 것을 봐서는 의지만 있으면 가능한거 같은데요. 케이뱅크 사용목적이 간편함인데, 메이저 은행사 어플들에서도 간편로그인 간편이체 등이 활성화 되고 있는 시점에서 차별점이 필요할 것 같습니다. 케이뱅크 더 오래 썼음하는 마음에서 처음으로 길게 리뷰 남겨요."
25,26,20190925,2019,09,25,1,Google 사용자,"적금, 예금 매년 신규등록해서 사용하는데 이번에 만기로 다시 등록하려는데 불가능하네요. 등록 마지막 화면에 안내팝업이 뜨는데 하단이 짤리면서 더 이상 진행이 않되는군요. 오래전부터 다른 사람도 그런걸보니 정확한데 왜 이정도를 가지고 바로 해결못하나요? 이건 해상도 관련한 기초 수준인데 바로 수정할 수 있는것인데 무슨 한달씩 걸리는지 의문스럽네요. 적금이든 예금이든 가입불가인데 수정하지않는것은 은행영업하지 않겠다고 말히는것 아닌가요?"
26,27,20191104,2019,11,04,1,Google 사용자,처음엔간편하고참좋더니결국지문등록안하면못쓰는업데이트를만듬.또기계탓하며넘기겠지만결국애초에목적이지문수집이었다는합리적의심만야기함.왜냐면지시대로업데이트를해도계속업데이트하라면서이용할수없음.별짓을다해도안됨.안해본경우의수가오직지문등록뿐인데속는셈치고하고싶어도기기가안되는기계임.솔직히매우불쾌하고짜증남.쓰지말라고업데이트하는경우도있나?내가괜한오해가맞다면다시어플을정상화해야맞다.
27,28,20190413,2019,04,13,3,Google 사용자,보안성이 뛰어난 신형 블랙베리 키투 제품은 아직 바이오인증 모델 등록이 안 됐네요. 올해 상반기에 업데이트 해주신다고 작년 8월달에 답변 달아주셨는데 이번 전반적인 업데이트를 했는데도 불구하고 지문인식 대상 제품에서 제외됐습니다. 기다릴만큼 기다렸습니다. 올해 상반기까지 업데이트가 되지 않으면 카카오뱅크로 넘어갈 예정입니다.
28,29,20190221,2019,02,21,1,Google 사용자,"가입이불가합니다 4단계 인증정보입력에서 이메일과 비번을누르게되어있는데 비번쓰는곳이 한곳뿐입니다 검색을 해보니, 이메일로 확인메일받고 비번을 두번을써서 진행하던데 그러한기능이제공안되고 단순히 메일과비번쓰는거 각한곳만보여서 더이상진행이 안됩니다 저만 이상한 건가요 확인부탁드립니다"
29,30,20200425,2020,04,25,1,Google 사용자,"앱을 실행시키면 ""케이뱅크가 중지되었습니다. 신고 확인"" 창이 떠요. 당연히 앱 실행은 안 되고. 앱을 실행시키지 않고 가만히 있을 때도 같은 창이 떠요. 시도 때도 없이. 핸드폰을 재부팅해 보고 별 짓을 다 해도 해결이 안 됨. 안드로이드 4.4.2. 오래 돼서 그런가요? 핸드폰 회사에서 더 이상 업데이트를 안 해 주는데... 4.22 업데이트 후 그런 거 같은데..."
30,31,20210319,2021,03,19,1,J준,실행하면 네트워크오류 반복 - 지우고 다시 설치 로그인 하려는데 가입절차로 시작 - 재실행후 로그인 정상 - 앱 종료 후 잠시 뒤 다시 실행 - 오류 메세지 없이 바로 앱이 닫히는증상 발생...- 프로그램 평을 보아하니 댓글로 오류 메세지 정확히 알려달라는데... 이정도 오류 많은 프로그램이면 개발자 가족 친인척만 사용해도 오류에 대한 피드백 자주 받을 것 같습니다. 케이뱅크라는 프로그램이 편의성을 추구하는건 줄 알았는데 귀찮게 하는군요. 사용자가 베타 테스터 도 아니고... 물론 다른 금융어플들 많이 쓰지만 이렇게까지 오류 뿜는건 처음봅니다...
31,32,20210830,2021,08,30,5,CYS빠빠,잘사용하고있습니다. 근데 요번 업데이트로인해 안좋은점 1. M이라는로고가 지메일과 겹치네요. 알림이 오면 지메일과 헷갈려요. 2. 바이오인증으로 설정해도 접속시 매번 지문버튼을 눌러줘야한다는점 이전버전은 한번설정하면 접속시 지문인증이 떳는데..... 3. 앱디자인 촌스러워짐.
32,33,20191204,2019,12,04,3,Google 사용자,로그인시 간편비밀번호에서 바이오인증으로 로그인할려면 팝업창이 따로 뜨는데 설정에서 로그인 방법 선택하면 팝업창 없이 각 로그인 방법별로 창이 떴으면 합니다. 그 부분 때문에 그런지 로그인 할 때 카카오뱅크랑 비교했을 때 느리더라고요. 그리고 카드관리를 하기 위해 관리창에 들어가서 작업 후 다른 작업을 할려고 뒤로가기를 하면 맨 처음 카드조회창으로 다시 돌아가게 되서 다시 해당카드 누르고 거기에서 관리버튼 눌러서 다시 작업을 해야해서 번거로운데 이 부분도 뒤로가기 누르면 바로 전단계로 되었으면 합니다. 2가지 불편한점 빼고는 어플도 깔끔하고 마음에 들어요.
33,34,20201224,2020,12,24,5,Kihyun Mun,은행앱인데도 바로바로 이체내역을 안보여주고 한번 닫았다가 1 찍힌 거 확인하고 다시 들어와서 확인해야 보여주나요? 은행앱을 이런 식으로 만들면 안됩니다. 그리고 내부의 내비게이션도 엉망입니다. 뒤로 가기 터치하면 어디로 가야할지 상식적으로 생각하는 범위가 있는데 이 앱은 이상한 곳으로 빠집니다. 분명 이런 걸 지적하는 분들이 아주 많을텐데 전혀 고쳐지지를 않네요. 이율이 상대적으로 높아서 잘 쓰고는 있습니다만.
34,35,20200707,2020,07,07,5,Grace HAM,업데이트 하고 갑자기 안되길래 놀랬는데 다시 설치하니까 되네요. 신분증 촬영은 그냥 검은 키보드 위에 두고 빛만 손으로 가리면 빛반사 안되서 잘찍혀요. 케이뱅크 상품도 다시 잘 재개되면 좋겠네요 고객을 위한 편리하고 신속한 서비스 앞으로도 잘 부탁드립니다.
35,36,20190901,2019,09,01,3,Google 사용자,현재사용자이고 앱접속시 시스템안내 라고 네트워크 상태가 원할하지않다라고해서 다시 접속해도 안돼어 앱삭제후 다시 깔고접속해도 똑같은 현상이 반복돼는데 로그아웃만돼면 앱접속장애가 일어나 는거 같습니다. 바이오인식기능이없어서 안돼는건지 모르겠네요. 이전에는 패턴인식으로 사용해왔는데 지금그런기능도 없는거같네요.
36,37,20210521,2021,05,21,1,정준호,"도대체 신분증 확인을 몇번씩 하는거에요!!! 아 이상하다는데 다른 모든 서비스들은 다 정상이라는데 육안으로 봐도 식별이 뚜렷한데 몇번씩을 반려시키는겁니까!! 사람이 확인하는지 시스템이 확인하는거인지 모르겠지만 너무 짜증나네요 주민증, 면허증 다 안된다면 손으로 들고 찍어도 책상에 내려놓고 빛 없는데서 찍으라서 빛 없는데서 아 화딱지나네요!!"
37,38,20191015,2019,10,15,4,Google 사용자,몇 차례 문의했던 부분인 푸시알림 안 옴 현상은 이제 완전히 개선된 것으로 보이네요. 더불어서 어플 구동 속도도 상당부분 향상된 것 같습니다. 앞으로도 이렇게만 잘 구동되길 바랍니다. 불편사항을 빠르게 인지하시고 대응해주셔서 감사합니다.
38,39,20200504,2020,05,04,1,DongSeb Yun,"업데이트 이후 실행불가하여 삭제 후 재설치 하였습니다. 그런데 재설치 후 실행 시 휴대전화번호를 인식할 수 없습니다. usim을 다시 설치 해 달라. 국내에서 구입하지 않은 usim은 사용할 수 없다는 메시지가 나오고 더 이상 진행이 안됩니다. 주거래은행인데 실행이 안되어 굉장히 불편합니다. 잠시 후 다시 실행해 보니 업데이트 이전처럼 로고 화면에서 멈춰서 아무런 동작이 없습니다. 빠른 개선을 바랍니다. - 4.29일.업데이트를 통해 개선되었다고 하셨지만, 여전히 국내에서 구입한 usim이 아닌 경우 사용할 수 없다고 나옵니다. 수정을 바랍니다. 참고로, 저는 pc에서도 activeX 충돌 문제로 특정 은행에 접속한 이후에 k뱅크에 로그인 할 경우 pc를 리부팅해야하는 문제가 있습니다. 이대로라면 k뱅크가 앞으로 더욱 더 힘들어질 것이 자명합니다."
39,40,20210221,2021,02,21,1,Justin Kim,계좌 개설 중간 저장 상태인데 계속 진행도 안되고 이어서 나갈수도 없음...중간 저장 상태 삭제하고 신규 가입상태로 진짜 되돌아갈수가 없나?? 진짜 최악의 은행 어플...고객센터 전화해도 지웠다가 다시깔고 하라고 똑같은 소리만 반복... 몇번이나 해봐도 안됨...처음 케이뱅크 계좌 개설을 신청했던게 2/12인데 3/12 부터 개설이 가능하다고 함...중간 저장 상태로 있는거 때문에 뭔가 이상하게 돌아가는거 같음 업비트만 아니면 절대 쓸일도 없을텐데
40,41,20201117,2020,11,17,1,권인예,1. 빛반사 역광 전혀없이 몸으로 그늘도 만들었지만 자동촬영 한번도 안됨. 잘못 인식이 되더라도 촬영은 되어야할 것 아닌가? 2. 할 수 있는 모든 색깔 배경은 다 해봤는데 자동촬영이 안됨. 3. 상담사 연결해서 벽에 세우고 초점을 맞춰보라고해서 해봤는데도 자동촬영 자체가 먹통. 4. 계속 하다가 앱에서 영상통화 상담연결이 떠서 이제 영상통화로 신분증 보여주면 되겠다 싶어서 상담연결함. 근데 멀어졌다가 가까워졌다가 하보라고 함. 전혀안됨. 5. 어떻게든 형식적인 얘기만 반복하지말고 실질적인 기술적 도움을 주려고 노력을 하지않는 이상 케이뱅크 계좌 개설 인원은 점점 줄어들것임. 6. 다해보고 리뷰적은 것을 입증하기위해 신분증 촬영 도중에 다른 휴대폰으로 촬영도 해놨음. 7. 신분증 촬영이 처리되지 않을시 주변에 기술적인 면에서 좋지않다고 소문낼 예정.
41,42,20190531,2019,05,31,1,Google 사용자,지난 업데이트 이후 붙여넣기가 되지 않아 사용을 꺼리게되네요. 이제 될까싶어 앱 지우고 다시 휴대폰 등록 다시하는 번거로움을 몇번이나 해보았으나 오늘 5월31일인데 아직 붙여넣기할때 있어야할 깜박임 커서 자체가 안나오네요. 안드로이드 사용자구요. 이럴꺼면 왜 업데이트를 하신건지.. 그리고 이건 전부터 그랬는데 빠른뱅킹이용하고 뒤로가기를 하면 먹히지가 않아요. 한마디로 앱종료가 안됩니다. 이건 제가 1년전 다른 폰을 쓸때도 마찬가지였고 지금 폰에 전혀 문제 없구요. 이 두가지좀 해결해주세요! 주로쓰는 은행인데 이체도 불편하니까 돌아돌아서 다른 은행으로 이체하게됩니다.. 너무 불편해요!
42,43,20210714,2021,07,14,1,박일선,농협증권 개설 단게에서 신분증 찍는 중 인식 불량으로 중도포기 했음 문제는 뒤로가기 버튼을 눌러도 홈버튼을 신분증을 다시 찍으라는 메시지 화면만 뜸니다 지우고 다시 설치해도 똑같은 화면이 뜨는데 짜증나서 설치 삭제하고 케이뱅크 포기합니다 완전하지 안은 화면으로 타사 상품과 연동을 하는지...
43,44,20181218,2018,12,18,3,Google 사용자,"케이뱅크가 오픈 한 이후로 KT 사용 고객이라 체크카드 쓰면서 잘 사용하고 있는데요. 원래는 안그랬느데 최근 일이주 사이에 에 배터리 소모가 급격히 많아져 항상 배터리 소모 내용에 1번 아니면 2번으로 나옵니다. 그래서 App push 기능도 다 껐는데.. 제가 신한은행, 우리은행도 비슷한 빈도로 쓰는데 10위권 이내 배터리 소모로 올라오는 경우는 한번도 없는데.. 무슨 이유인가요?  LG V20 사용입니다."
44,45,20210223,2021,02,23,4,최은영,앱을 2년 정도 잘 사용하고 있었습니다. 조금전 앱을 열려고보니 케이뱅크 써있는 흰 화면에서 계속 로딩중이네요 전웠껐다 켜보고 다른앱 꺼보고 어플 재설치 까지 했는데ㅜ안되요.. 다른 앱들은 정상이구요 폰에 문제가 있어보이진 않는데 왜그럴까요
45,46,20190222,2019,02,22,3,Google 사용자,케이뱅크는 잘 쓰고 있습니다. 체크카드는 여기만 씁니다. 1퍼센트 페이백도 마음에 들고요. 예적금도 자주 이용합니다. 그런데 얼마전 배터리가 빨리 닳는 문제 때문에 삼성 서비스센터를 가니 케이뱅크 어플이 유독 배터리 소모량이 크다고 하시더군요. 자주 쓰는 어플인데 지울 수도 없고... 일단 한번 지우고 다시 깔긴 했는데 배터리 과다 소모 문제 시급히 해결해주시면 감사하겠습니다.
46,47,20210215,2021,02,15,1,dog sound,신분증 촬영을 하려해도 촬영버튼이 눌려야 촬영을 하지 초점맞추기 전에는 눌리면서 촛점 맞춘뒤에는 뭐 어떻게 해도 버튼을 아무리 눌라도 사진이 안 찍히는데 어쩌라는건지... 아래 또 추가함 아직도 이거 안 고쳤네요? 자동으로 촬영이 된다는데 ㅋㅋㅋㅋㅋ 뭐 찍히질 않는데 뭘 어쩌란건지 인식률이 떨어지면 수정을 하던지 수정을 할 실력이 안되면 직접 찍은 사진이라도 올릴수있게 해주던지 아님 해당 화면에 촬영 버튼이라도 만들어주던지 무슨 자신감으로 저걸 저대로 방치하는건지 이해불가.. 또 똑같은 답변 달릴듯 어두운 배경에서 찍어라 빛반사 안되게 해라... 안해봤겠어요? 상주 개발자가 없어서 외주로만 돌리는건지 그래서 이모양 인지는 모르겠는데 도대체 언제까지 불편하게 간편번호로만 이용해야 되는지 짜증나 죽겠네 지문 하나 등록하는데 뭔놈의 민증은 필요하고 귀찮아도 준비해서 찍을라하면 찍히지도않고 더는 리뷰 안 달으렵니다.. 수정하건말건 맘대로 하세요
