,id,date,dateYear,dateMonth,dateDay,rating,userName,content
11,12,20220711,2022,07,11,4,유나,만보가 측정 기능에 뭔가 문제가 있는 것 같아요. 항상 삼성헬스랑 조금씩 다르게 찍히고 어느 날은 3천걸음 넘게 차이가 나네요.. 리뷰 보니까 앱이 켜져있지 않으면 측정이 불가능하다는데.. 강제 종료를 누른 적이 없는걸요. 속히 개선해주셨으면 좋겠어요. 나머지는 엄청 만족하면서 사용하고 있습니다. 결제가 훨씬 간편해졌어요!
12,13,20220628,2022,06,28,4,상욱이,"토스 여러 모로 잘 사용하고 있습니다!! 다만 아쉬운 것은 만보기 기능입니다.. 제가 사정상 시골에 거주 중인데, 이 동네가 작아서 그런지 특정 장소 방문시 20원을 주는 미션이 3개밖에 뜨지 않습니다.. 3군데를 방문하고 나면 5km 거리의 다른 장소를 가서 20원을 받으라고 하네요. 그런 점이 아쉬워 리뷰 남깁니다^^;"
13,14,20220623,2022,06,23,5,김도윤,편하고 좋습니다! 오래전부터 계속 써왔고요! 토스 증권을 처음 하게 되었는데 다른 mts처럼 바탕화면에 위젯이나 상단바 위젯을 만들 수 있으면 좋겠습니다! 또 만보기 상단 바에서 바로 증권으로 넘어갈 수 있는 기능도 있으면 좋을 것 같네요 홈 눌러서 증권으로 가려니까 살짝 애매합니다!
14,15,20220623,2022,06,23,5,Bee Vision,"70넘으신 아버지께서 토스를 참 쉽게 잘 쓰고 계십니다. 그런데 최근 업데이트 된건지 모르겠는데, 어르신들은 글자크게 해서 쓰시잖아요? 송금하기 - 계좌입력 할때 숫자 키패드 위에 파란 확인 버튼이 계좌 입력란을 가리더군요. 이게 스마트폰 설정에서 화면 크기나 폰트크기를 키우면 이런 현상이 생기는 것 같습니다. 계좌입력란을 약간 올리거나 숫자키패드를 줄이거나 확인버튼을 다른곳에 배치하는게 좋을것 같습니다."
15,16,20220531,2022,05,31,5,먕먕,"최근 주식 부분에서 토스 앱을 굉장히 활용하고 있습니다. 특히 1년간 등락 그래프가 투자하는데 탁월하게 도움이 됩니다. 너무 도움이 되어서 덕분에 많은 득을 보았습니다. 그런데 사용하던 중 관심 기업들을 하트로 구분하는게 아니라 기업의 종류에 따라 그룹별로 관리하고 싶다는 생각이 들었습니다. 기업들을 전부 외울 수 없고, 하트로 눌러놓되 간만에 들어가면 어떤 기업인지 뉴스를 다시 찾아봐야 합니다. 그 기능을 개선시켜준다면 고객들에게 매우 도움이 될 것 같습니다. 감사합니다."
16,17,20220624,2022,06,24,5,구산,"220624 추가 토스의 중요한 알림을 알림바로 받는 건 좋지만 걷기 도전과 만보기 현황이 두 구역씩이나 자리를 차지하는 게 게 너무 불편해 알림을 껏는데, 그리하니 걸음수 카운트가 안 되어 어쩔 수 없이 다시 켰지만 다시금 불편을 겪게 되었습니다. 중요 알림과 걷기 현황 알림바를 따로 설정할 수 있게 해 주거나 걷기는 안 나타나게 해 주면 좋겠습니다. 감사합니다. 걸음수 카운트를 삼성헬스에 연동할 수 있는 옵션을 제공해 주시기 바랍니다. 워치만 착용하고 걸은 걸음수를 적용할 수 있도록... 감사합니다. 220518 추가) 오늘 답변으로 충분히 만족합니다. 고맙습니다. ^^"
17,18,20220702,2022,07,02,5,Quick OilDoll,이번 달 카드 결제 대금 및 대출현황 등 현재 자금의 흐름을 한 눈에 볼 수 있는 위젯이 있었으면 좋겠습니다. 개인정보등으로 꺼려하는 사람들 때문에 해당 기능이 없는 건지 모르겠지만 쓸 사람은 쓰고 안 쓸 사람은 안쓰면 되니까요. 한 달 예산을 계획하고 그에 맞춰 생활하려 할 때 매 번 앱 내로 들어가 체크하는데 이 과정이 간소화되면 너무 좋을 것 같습니다. 정말 필요한 기능인데 적용 건의드립니다. 토스 프라임으로 기능내셔도 기꺼이 결제 용의 있습니다.
18,19,20220811,2022,08,11,3,최관원,토스 증권 수시로 안열려서 매도 타이밍 자꾸 놓쳐서 오를 때 팔지도 못하고 다음날 쭉 떨어져있고 환장하겠습니다. 업데이트도 다 되었고 왜 이런걸까요? 토스 증권으로 갈아타고부터 손해 계속 발생하네요. 이런부분 영상으로 증거자료 만들면 배상 가능한가요? ㅜㅡㅠ 지우고 설치하고도 계속 그러면 다른 걸로 갈아타겠습니다. ㅜㅡㅠ
19,20,20220807,2022,08,07,5,싱귤레글러,"유명세를 탔을 때도 사용하지 않다가 얼마 전 친구의 파킹통장 추천으로 사용해봤는데, 정말 오랜만에 사용자 입장에서 만들어졌구나를 느낄 수 있었습니다. 직관적 UI, 쉬운 사용성 정말 좋네요."
20,21,20220708,2022,07,08,4,Jinhwa Yu,"토스증권 사용중에 여기저기 (호가,자동주문,판매,주문내역...등) 들어가게되면, 증권 첫 화면오기가 너무 오래걸려요. 계속 뒤로가기 눌러야 겨우 돌아옵니다. 어디서든 증권 첫화면으로 빠르게 이동할수있으면 너무좋을것같아요."
21,22,20220803,2022,08,03,5,이예나,어제 처음 설치해서 만보기 기능부터 사용중 입니다. 미션 장소가 한쪽으로 치우쳐 있어 제가 주로 걷는쪽은 찾기가 힘들더라구요 미션장소 골고루 큰공원쪽(레스피아)도 추가해 주시면 좋겠습니다.
22,23,20220614,2022,06,14,5,잘좀흐자,"토스 처음 나올 때부터 사용한 유저로서 정말 토스는 좋은 앱입니다.^^ 금융,주식 다 좋아요~ 다만 주식 부분에서 다른 증권에 비해 주가등락 알림이나 체결 속도가 조금 더디다는 부분이 조금 걸리네요^^ 다른 증권사에 뒤쳐지지 않게 조금 더 빠른 처리가 이뤄지면 더할 나위 없이 좋을 것 같아요~ 항상 잘 이용하고 있으니 앞으로도 잘 부탁드립니다 ~"
23,24,20220611,2022,06,11,4,5 rab,토스만 유일하게 모든기능을 한개의 앱으로 통합시킨점 개발과정에서 엄청 고생하셨을꺼라 생각이 듭니다 여타 다른 뱅킹앱 카드앱 공공앱 신고앱 들에서 기능마다 깔도록 하는 작태들을 경험해본 사람으로서 토스앱은 엄청 매력있어요 다만 업데이트 될때 마다 체감상 조금씩 더뎌진다는 느낌이 옵니다 주식차트 기능때문인가요?
24,25,20220531,2022,05,31,2,gold star,미션하고 리워드 지급이 안되는 경우가 있던데 문의해보니 이전에 이미 한참 전에 완료한 미션이라네요...무슨 얘긴지는 알겠지만 그럼 지나간 미션을 왜 내는건가요? 다른 미션으로 내주시던가 미션을 바꿀 수 있게 해주셔야지 전에 완료한 이벤트만 계속 올라와서 이번에 리워드 지급을 하나도 못 받았어요. 미션을 더 다양하고 중복되지 않도록 조정 가능하게 해주세요.
25,26,20220608,2022,06,08,5,마상현,2022년 6월8일자 업데이트에서 관심주식 별로 그룹을 만들고 그 그룹에 계속해서 종목 추가를하면 점점 추가 속도가 느려지면서 앱이 죽습니다. 종목추가후 메모리가 쌓이다가 죽는것 같습니다 빠른 디버깅 부탁드립니다. 그리고 관심종목 추가하기 버튼이 리스트에 있는것보다 종목 타이틀 옆에 + 표시로 있는것을 추천드립니다. 수정후 피드백주십시요. 토스증권 잘쓰고 있습니다. 👍
26,27,20220721,2022,07,21,2,ᄋᄋ,토스프라임 구독하고 쓰고 난 다음 해지버튼 찾기가 어렵다. 이런 결제 해지시스템들은 왜 맨아래에 숨겨놓는지 모르겠네요. 구독할때만 찾기쉽고 해지알땐 빨리 찾지도 못해서 또 5900원 날라갈뻔 했습니다. 해지결제 버튼도 좀 눈에띄게 만들어주시고 이제 토스 앱 안쓰는게 나을듯합니다 그동안 잘썻어요
27,28,20220628,2022,06,28,5,myne simbel,"토스를 쓰게되면서 여러모로 편리함과 다양함을 한번에 경험할 수 있게되었습니다. 뱅킹과 앱테크, 주식에 여러가지 팁까지 쓰면 쓸수록 좋습니다. 기존 은행어플보다 혜택도 많고 심플하지만 알짜내용만 담긴 UI 등 조금만 익숙해지면 너무 간편합니다."
28,29,20220624,2022,06,24,5,Yoo Kim,"토스뱅크를 잘사용하고 있습니다. 대출부분상환에서 상환액을 입력시 입력된 금액이 원금과 이자를 합쳐진 금액으로 계산되게 개선해주시면 감사하겠습니다. 현재는 입력된 금액이 원금으로되어 이자를 확인하고, 입력된 금액에서 이자를 다시 차감해서 입력해야되는등 번거럽습니다. 앱에는 건의사항을 할수가 없어서 여기에 남깁니다."
29,30,20220619,2022,06,19,4,이단비,포인트도 잘주고 금융업무도 손쉽게볼수있어 좋은데 가계부기능을쓰고있는사람으로써 한가지 건의하자면 자산을 수기로도 추가할수있었으면 좋겠습니다. 내 명의가 아닌 계좌에 적금을 넣을수도 있는건데 그게 안되서 좀 불편합니다 아니 그 방법은 저도 아는데 그렇게 해도 총자산은 변하지가 않잖아요... 내자산을 인증서를 통한 자동연동이 아니라 수기로 추가할수있었으면 좋겠다는 말이었습니다...
30,31,20220522,2022,05,22,5,kmjean,"토스뱅크 만족하고 쓰고 있습니다. 다만, 토스뱅크 돈모으기 기능을 이용할 때, 만들어진 모으기 박스의 순서를 변경하는 기능이 추가되었으면 합니다. 초기에 만든 순서로만 사용할 수 있어 모으기를 많이 사용할 경우 정렬에 어려움이 있습니다. 검토 부탁드려요!!"
31,32,20220628,2022,06,28,4,Sue Lee,추세선 긋기 기능을 추가해주실수있나요? 증권사 mts기능이 80%이상은 있어야한다고 생각합니다 미국주식은 이름이 달라서 검색이 안되서 고생하는경우도 많습니다 주식 차트가 불편해서 다른앱을 들락달락 하면서 매매하는데요 토스 하나로 다 끝낼수있게 부지런히 업그레이드해주시면 좋겠습니다
32,33,20220609,2022,06,09,1,민영김,토스가 사용하기 편해서 잘 쓰고있었는데 이번 개인정보관련해서는 실망이 큽니다 어쩐지 토스 통해서 주식을 시작했는데 최근들어 주식관련 스팸이 많이 오더라구요 아무리 보험상담에 1회용 안심번호는 줬다지만 그걸 믿겠어요? 그리고 그 자체가 판 걸로 밖에 안 보입니다 너무 실망이 커요
33,34,20220709,2022,07,09,4,viki Lee,벌써 2년 넘게 쓰고있는 주금융거래앱?입니다. 첨엔 내정보 털리는듯 불안했고 주위 친추때도 염려스런 부분이 있었는데.. 이젠 뭐 토스로 통일!ㅎ 더 번창하시길.. 한가지.. 만보기가 7월10일부터 변경된다해서 며칠전 리뉴얼해서 사용하고 있는데.. 첨 추천때부터 별로라고 생각했었는데 사용해보니 정말 별로네요. 리워드 적게 주려고 수 쓰신 듯.. 10보만 걸어도 10원.. 천보만 걸어도 140원.. 그럴수도 있겠지만. 저처럼 바삐 걷는 사람에겐.. ㅜ 전에 친구들과 걷는 방식일땐 서로 응원도 하고 재미나게 100원이 그냥 들어왔는데.. 지금은 포인트 주는 곳을 찾아다녀야 되고 거기랑 위치가 일치해야 20원.. 최대 100원 아니면 나혼자 만보이상 걸으면 하루 최대 40원!ㅜ 그래서 별 하나 뺏습니다.
34,35,20220625,2022,06,25,4,뇌정지,저 요번에 주식 업데이트로 해외장에서 주식가격확인시 원아니면 달러로 바꿔가면서 봐야하는데 이전처럼 원 옆에 달러로 표시를 작게라도 해주는 방식으로 업데이트 해주셨으면 좋겠어서 문의드립니다. 원 설정시 옆에 달러로작게 달러 설정시 원으로 옆에 작게 이런식으로요. 불편하네요. 꼭 관련부서에 전달부탁드리겠습니다.
35,36,20220629,2022,06,29,4,Junryeong Jo,"최근 총자산 분석 보여주는 화면이 개선되어 지난달과 비교가 가능해졌네요. 일전에 의견보내기를 통해 유사한 제안 드린 바 있는데, 물론 제 의견만을 보고 반영한 건 아니겠지만 이렇게 개선돼가는 모습이 보기 좋습니다. 앞으로도 원활한 소통으로 점점 발전하는 앱이 됐으면 합니다."
36,37,20220530,2022,05,30,5,허미경,"1. 토스증권을 주로 이용하는데요. 주식탭에서 한참 돌아다니다보면 홈으로 바로 나갈수 없어서 뒤로가기를 한참 눌러야 하는 경우 많더라구요. 언제라도 홈 바로 갈 수 있으면 좋겠습니다. 2. 폰은 놔두고 와치만 착용하고 다니는 경우가 많은데, 폰과 웨어러블 기기가 만보기 연동되면 좋겠어요."
37,38,20220524,2022,05,24,5,you너머,너무 간편하고 너무 좋습니다 계좌 한번에 볼수 있고 대출 주식 장학금 지원금 등등 알아 볼수 있는 기능 들이 많아 너무 편리합니다 월별 소비 금액 알 수 있어서 좋지만 고정으로 빠저 나가는 금액을 고정 지출을 정확히 다 찾지 못 합니다 그리구 예전에는 소비 칸이 따로 있어 바로 볼 수있었지만 지금 분석을 하여 봐야 고정지출 추가를 하면 되지만 지출 내역을 통하여 하나하나 선택을 해야 합니다 소비 클릭하고 상세내역을 클릭한뒤 카테고리설정 뿐만 아니라 고정 지출 추과라는 칸도 만들어 졌으면 합니다
38,39,20220628,2022,06,28,5,최설용,"토스 주식 고수 기준 참 이상하여 보고드립니다 잘못된 기준으로 뽑아낸 데이터를 재공하면 사용자들이 좋은 결과를 내는데 방해됩니다 토스계좌 1천만원 이상 월수익 200만뭔 이상이 주식 고수 기준인데 토스계좌에 100조 넣고 운영하는 김버핏이 월에 300만원씩 수익나면 주식고수 인건가요? 그걸 고수의 데이터라고 편집하여 재공하면 뭣 모르는 이용자들은 속아넘어갈겁니다 총 자산대비 연수익률 20% 이상 이런식으로 %개념으로 접근해야하며 적어도 1년은 투자한 사람으로서 기준을 잡아야 올바른 데이터가 나오지 않을까요? 끝으로 이런 한국에 이런 주식 어플이 있어서 다행입니다 아직 여러모로 부족한 부분이 있어서 이용은 안하고 있지만 토스만의 장점이 확실해서 종목 탐색할때, 시각화된 데이터를 편리하게 조희하고 싶을때 들어와서 보게되는군요 개발진 여러분 항상 고생하시고 이런 앱 개발해주셔서 감사합니다"
39,40,20220526,2022,05,26,2,테라리엄,여태 잘 쓰고 있었는데 결제내역이 이상하게 표시 되어서 계정을 해킹 당한 줄 알았습니다... 편의점 결제 내역이 구글 결제로 보였는데 오늘은 구글 결제를 한 일이 없었기에 이게 무슨 결제금액인지 알 수 없어 계정의 결제내역 들을 다 찾았는데 은행앱 내역으로 보니 편의점으로 잘 나오네요... 업데이트 문제인가 했지만 최신 버전입니다. 23일 경 해외결제 2건을 했는데 해당 결제정보와 섞여서 오표기가 되네요. 상세정보로 들어가도 편의점 결제가 아닌 구글 결제 정보로 해외결제 건과 섞여있습니다. 참.. 은행앱 보다 간편해서 몇 년 째 쓰는데 이런 일은 처음이네요...
40,41,20220629,2022,06,29,3,바론,제가 이틀 전 처음으로 해외거래로 오천얼마 정도를 썼었는데 토스에서 거래내역이 2회로 지정되어 깜짝 놀랐었습니다.. 추가로 엉뚱한 5000원이 해외 송금으로 멋대로 잡혀있어 제가 잘못 결제 한 줄 알고 여러 송금앱을 켜서 비교해보니 토스 자체의 오류처럼 보이더군요.. 그리고 바로 다음 날 다이소에서 물건을 딱 오천원치를 샀더니 그 엉뚱하게 기입된 페이팔내역으로 잘못 기록되어 표기되더군요. 횟수는 변함없이 2회로 되어있고 나간 적 없는 오천원이 매꿔진듯이 표기되었습니다. ㅠㅠ 직접 은행 ars와 atm기도 사용해서 잔액체크하고 많이 번거롭고 당황스러웠어요. 이런 버그는 다시 일어나지 않게 검토 부탁드려요!!
41,42,20220629,2022,06,29,4,Jin Young KIM,잘 사용하고 있습니다. 만보기에서 오늘 처음으로 실행해본 주변가기 중 갈 수 없는 곳이 있어서? 대전 대덕구 대화동 주변에서 오정근린공원이 있는데 갈 수가 없습니다. 위치 한번 확인해주세요. 그리고 앱에서는 이런 글을 올릴 수 곳이 없더라구요.
42,43,20220330,2022,03,30,4,강다희,토스 사용한 지 몇 년이 되어가는지 모르겠어요. 그만큼 다른 앱보다 편하고 눈에 잘 들어와요! 다른 투자앱들은 주식창이 괜히 어려워 보이고 불편했어요. 그런데 토스는 주린이에게도 친절한 설명과 깔끔한 ui로 진입장벽을 낮춰준 기분! 요즘 조금 생겼으면 하는 기능이 있는데요. 관심 주식을 설정하면 해외랑 국내가 섞여서 원하는 기업 차트를 보려면 꽤 스크롤을 많이 내려야해서 불편해요. 관심 종목에서 해외/국내 왔다갔다하는 버튼이 하나 생겼으면 좋겠어요.
43,44,20220710,2022,07,10,4,김혜민,"만보기 기능 중 친구들 걸음수 현황을 볼 수 없게된게 너무 아쉽습니다. 친구들과 만보달성 미션은 없어지더라도, 기존쳐럼 친구들 걸음수 현황이라도 볼 수 있었으면 좋겠습니다. ㅠ"
44,45,20220317,2022,03,17,1,이창숙,"업데이트했더니, 토스증권 들어갈때 입력했었던 비밀번호 설정이 없어졌어요. 처음 들어갈때 비번 입력할지 안할지 결정하는걸로 바뀌었네요. 개별적으로 비번설정이 가능했으면 좋겠어요. 계좌 숨기기 기능도...비번설정됐으면 좋겠어요. 그게 무슨 숨기기예요. 버튼 하나로 죄다 열리는구만."
45,46,20220527,2022,05,27,4,Soomin Lee,토스증권을 주로 이용중입니다.사용하다 작은 불편함이있어 올려봅니다^^; 내 보유주식들 제일 아래엔 '주문내역'이 모든주식의 이동내역들이 나오는게 맞지만.. 해당 주식 개별로 들어갔을때에 '주문내역'에는 해당 주식의 대한 내용들만 나오면 이용하기 참 편할것 같은 생각이 매번 들어 건의를 한 번 해봅니다~혹시 그렇게 볼 수 있는데 제가 모르는건지?
46,47,20220520,2022,05,20,4,알탕,언제부턴가 앱을 열때 지문인식창이 두번 겹쳐나오는데 이럴땐 지문인식이 되지 않을때가 있습니다. 이 문제가 발생하면 일단 안드로이드의 뒤로가기 버튼을 눌러서 앱을 닫고 다시 열면 정상적으로 지문인식창도 한번만 나오고 인식도 앱 메인화면도 정상적으로 나옵니다.
47,48,20220422,2022,04,22,5,이주희,"안녕하세요 이미 토스내에 수많이 좋은 기능들이 있고 또 출시중이지만, 한가지 추가 건의드려요. 앱내에 가계부 기능이 선택적으로 추가되었으면 좋겠어요. 여러앱들을 깔아보고 사용해보려고 하는데 모두 계좌와 카드 문자내역과 연동을 해야 하거나 직접 수기로 입력해야 하는데, 연동의 경우엔 사실 앱을 만든곳이 믿을만한지 부터 시작해서 좀 의심쩍어 사용을 안하게 되더라구요. 토스는 모든 자산과 증권 투자내역을 한눈에 볼수있게 되어있어서 여기에 일부 기능만 조금 추가하면 별도의 가계부앱을 사용하지않고 토스의 사용시간이 더 늘어날 것 같네요. 개인적으로 토스가계부가 생기면 좋겠다는 큰 바람과 마음으로 의견내봅니다."
48,49,20220406,2022,04,06,5,허재,"연금저축이 뜨네요! 그런데 연금탭에 안가고 투자탭에 있더라고요 그래서 옮기고 싶은데 설정하는게 없네요.. 그리고 구입한 주식 정렬 제가 하나하나 할 수 있는건 좋은데 예를들어 보유지분순, 순익 순, 배당금 순, 뭐 이런식으로 자동 정렬도 되게해주세요. 비슷한건데 샀던 주식들 리스트에서 원하는 정보를 한눈에 보기가 힘들어요."
49,50,20220330,2022,03,30,5,Dae-Seop Lim,"토스 잘 쓰고 있습니다. 한 가지 아쉬운게, 자산 편집 기능이 온전히 자유롭게 되지는 않더군요. 예컨대, 일반계좌더라도 연금저축펀드계좌라 연금탭으로 옮기고 싶은데, 투자탭을 벗어날 수 없다든 등 문제가 있습니다. 이용자 편의를 위해 이용자가 원하는 대로 편집이 허용됐으면 합니다."
50,51,20220324,2022,03,24,5,메롱,"이번 달 사용 금액을 확인하는데, 제가 지출하지 않은 내역이 떠있습니다. 해당 내역의 결제 수단으로 등록 되어있는 은행 계좌 거래 내역에는 조회되지 않습니다. 실제로도 계좌에서 빠져나간 금액은 없구요. 이런 오류가 발생할 수 있는 건가요? + 네, 체크카드 후불 결제 건은 아닙니다. 나중에 채팅 상담으로 알아봐야겠네요. 빠른 답변 감사합니다!"
51,52,20220424,2022,04,24,5,대갈빡에대갈이,너무 잘쓰고있습니다! 그래서 더 추가했으면 좋겠는 기능이있어서 쓰려고합니다. 토스에 사용 지출내역을 가계부처럼 사용하고 있는데 지출내역 포함을 선택할수있는기능이 좋은데 그 기능이 모든 계좌에 포함이 되더라고요. 계좌마다 각각 적용하고 다 한번에적용하고가 구분되었으면 좋겠어요! 또한 농협 등 다른 금융계좌를 연결해 사용할때는 메모기능이 있는데 토스뱅크에서는 지출내역등에 메모하는기능이 없어서 그것도 추가되었으면 좋겠습니다!
52,53,20220327,2022,03,27,2,WORKOUT,"현재 느끼는 두가지 불편사항. 첫째, 타행어플에서 내 토스통장으로 입금하면 알림 뜨는데 토스 내 다른 통장에서 내 토스통장으로 입금하는 건 알림안떠서 가계부 작성에 차질 발생.. 차라리 카뱅의 엄청난 알림이 나았을 정도. 그건 끄고 켜는 거 설정이라도 가능하니. 근데 토스는 그런 설정 없음. 2. 송금 실행시 '추천', '계좌'보다 토스아이디 입력하는 '검색'이 뜨는 게 노이해. 내 주위에는 토스 쓰는 사람 없어서 계좌입력하거나 최근보낸계좌 기능 이용하는데 송금 때마다 추천 혹은 계좌 눌러줘야함. 송금시 제일 먼저 뜨는 창을 설정할 수 있게 해줬으면 좋겠음. 솔직히 별것도 아닌데 송금할 때마다 쓰지도 않는 검색창이 기본으로 떠서 추천이나 계좌 버튼 다시 눌러주는 게 반복되니 괜히 열받음."
53,54,20220430,2022,04,30,5,오승천,잘사용하는 어플입니다. 그러나 주식 확인하다 갑자기 트래픽 몰리면 느려지고 멈추고 튕기는 현상 있습니다. 어플 재시작 하면 다시되나 그 시간동안은 대응하지 못하는 문제가 있어요. 또한 차트를 빠르게 확인 할 때 일 분 시간 선택바가 없어지는 증상으로 재시작 해야합니다. 조속히 버그 수정바랍니다.
