,id,date,dateYear,dateMonth,dateDay,rating,userName,content
22,23,20210302,2021,03,02,1,김스팁,로그인을 두번해야 하며 해외 송금도 두세번 시도해야 합니다(해외송금은 웹뱅킹도 마찬가지) 디자인도 올드해서 이제 리뉴얼을 한번 해주실 때가 된 것 같습니다.
23,24,20190905,2019,09,05,1,Google 사용자,그전에 개인뱅킹 기업용 불편함없이 잘 사용했는데 업데이트이후로 기업용 공인인증서로 로그인하면 개인용에 가입되어있으니 그쪽으로 로그인하라는데 .....뭘 어쩌라는건지요 !!!!!기업용뱅킹은 쓸수도 없고 . 왜 불편하게 바꿨나요!!!!!!
24,25,20220208,2022,02,08,1,류장희,"폴드1 업데이트 후 어플에 접속이 안됩니다, 개인 및 알림은전혀 문제없는데, 기업용만 접속이 안되네요.."
25,26,20200107,2020,01,07,1,Google 사용자,장시간 지나면 로그아웃 되는데 거기서 공인인증서 비밀번호 누르면 전자서명 오류라고 로긴도 안되고 어쩌라는 건지... 하루에도 몇십번 메모리 정리후 로긴하는데귀찮아 죽겠음
26,27,20220426,2022,04,26,1,앉으나선하,로그인 안되고 인증센터 안되고 마비네요.
27,28,20220812,2022,08,12,1,yg Yun,입출금 알림 제발 쫌 만들어주세요. 지문로그인좀 만들어주세요. 불편해서 죽겠심다
28,29,20200924,2020,09,24,1,김주성,어플 시작하면 왜 이렇게 로딩이 긴건가요? 원래 로딩길지않앗는대 왜이러죠? 공인인증서 로그인하면 계속 인증서로그인화면으로 돌아가고 왜이러는거죠?
29,30,20220408,2022,04,08,1,taesoon jang,업데이트하라고해서 하는데 업데이트도안되고 삭제하고 다시설치하려는데 삭제했더니 다시설치도안되는데 이게뭡니까
30,31,20220425,2022,04,25,1,난눈누,공인인증서 금융인증서 모든것을 인식하지못하는 오류좀 고치세요 대출연장신청하려고 스마트폰이랑 pc모두 인증서 깔고 온갖 고생을 했는데 결국 오류 해결못하고 그냥 은행창구 갔습니다. 비대면이니 어쩌니 얘기하실꺼면 어플 좀 제발 똑바로 만들고 이슈해결 좀 해주세요 최악이네요 얘랑 소상공인용어플도 함께 고치시구요
31,32,20210528,2021,05,28,1,쿠피,로그인을 2번씩하게만드네요. 한번에 로그인이 안되요. 어플닫았다 다시 열고 로그인해야되는경우가 많아요
32,33,20220722,2022,07,22,1,황금바늘,통장개설시 표준산업분류에 아무것도 안떠서 선택이 불가합니다. ?? 통장 못 만들고 있어요
33,34,20211025,2021,10,25,1,Isher,E뱅킹사용자상태가 정상적이지 않습니다. 라는 팝업문구가 뜨면서 스마트뱅킹 가입이 안됩니다.... 데스크탑으로만 쓰라는건지..
34,35,20211102,2021,11,02,1,박기덕,앱 켜도 계속 로딩 중이고 안들어가집니다. 지우고 다시깔고 해도 계속 그럽니다. 정말 쓰레기앱이네요 ㄷㄷ
35,36,20210223,2021,02,23,1,강진영,아.. 저만 로그인 오류가 많은게 아니었군요. 위안이 되네요. 중요한 계약시 입금해야할때 엄청 당황스러운 경우가 많이 생기죠. 이 어플...
36,37,20220110,2022,01,10,1,백승목,"인증서를 몇번 복사를 하는건지.,. 앱에서도 따로 인증서 발급받고 ,.,.이짓을 몇번 반복하는건지,.,. 오죽하면 화나서 리뷰 남기러왔습니다 어플 상태 좀 점검 하세요"
37,38,20200715,2020,07,15,3,조란영,제대로 로그아웃 했는데 접속할때마다 인증서 비번 누르려는 순간 시간지났다고 연장하냐 묻는글이 계속뜹니다. 하루에도 몇번씩 계좌이체시키는데 몹시 번거롭네요. 수정부탁드립니다
38,39,20200421,2020,04,21,1,Google 사용자,비대면계좌개설하려는데 신분증 정보가 유효하지 않다고 뜨네요. 잘 찍어도 앱과 연동이 안되는거 같은데 미리 계좌개설 할 수가 없는데 뭘 미리 해서 가라는건지 ㅡㅡ 진짜 답답하네요.
39,40,20191108,2019,11,08,1,Google 사용자,이체할 때 공인인증서 로그인까지 다했는데 자꾸 첫화면으로 돌아가는 오류 계속 발생해서 짜증남 리뷰보니 다른 분들도 그런 오류 많이 발생하는 것 같으니 얼른 개선됐으면 좋겠네요
40,41,20190512,2019,05,12,1,Google 사용자,결재올라온 것 반송시킬 때 반송이 안되고 결재가 됩니다. 중대한 버그입니다. 즉시 개선해주세요.
41,42,20190522,2019,05,22,2,Google 사용자,개인인터넷뱅킹에 가입되어 있으므로 해당뱅킹을 통해서 다시 로그인 하시기 바랍니다 이거때문에 로그인 못하고 있어요 어떻게 하죠
42,43,20200925,2020,09,25,1,베르기,진짜 최악이다. 안정성이라곤 1도없고 로그인은 커녕 지멋대로 꺼지고 몇시간동안 안되는경우가 너무 많다
43,44,20210226,2021,02,26,1,황진희,진짜 비밀번호를 왜 매번 두번씩입력해야만 로그인이 되는지 이체수수료는받아가면서 불편사항 개선도없고
44,45,20220120,2022,01,20,1,Gerrard Steven,인증서 계속 날라가시는분들 필독!!!!!!! 플레이스토어가 아닌 원스토어에서 i one bank 기업용을 다운 받으세요. 2019년이 최신버전일겁니다. 그리고나서 인증서 이동하시면 인증서 안날라갑니다. 구글 정책상 어쩌구저쩌구. 랍니다. 결론은....
45,46,20201027,2020,10,27,1,양혜림,로그인 한번에 되는 일이 없음. pc버전이랑 모바일 둘다 심각함. 기업이미지와 바로 연결되는건데.. 왜 개선을 안하는건지.. 불편해서 은행갈아타려고함
46,47,20190509,2019,05,09,1,Google 사용자,업데이트후 서버접속화면에서 계속 멈춰 있습니다. s9 입니다. 빨리 수정해 주셔야할듯...
47,48,20210604,2021,06,04,1,에너자이찬,오류가 너무많아요 이체 한번하고나면 담날은 앱 오류 안들어가져서 지우고 다시 깔아야하고 너무 불편해요
48,49,20210614,2021,06,14,2,뭘보냥,언젠가부터 계속 앱 누르면 버퍼링만 뜨고 접속 자체가 안되는데 도대체 어떻게 해야 하나요. 방법 좀 알려주세요. 재설치만 4번했어요.....
49,50,20200116,2020,01,16,4,Google 사용자,종료하고 나갔는데 다시 접속하면 로그인 연장화면이 뜨네요. 프로그램 종료시 자동 로그아웃 되도록 해주세요.
50,51,20210811,2021,08,11,5,yeon L,로딩만되고 안되시는분들~~ 설정 > 어플리케이션 > 앱삭제 후에 스마트폰 재부팅하시고 다시 앱설치하시면 정상적으로 잘됩니다!!
51,52,20191127,2019,11,27,1,Google 사용자,타행 인증서 등록불가면서 되는척 .. 짜증난다 진심 otp로 등록하면 된다고 하고 막상 진행하면 씨크리트 카드번호 찍으라하고 고객센터는 개인으로 들어가서 그렇게 뜬다는 뻘소리나 해대고.. 혈압만 오른다..쯧
52,53,20200615,2020,06,15,1,JH Fanta,국민 하나 농협 기업뱅킹 하다가 여기 보면 한숨만 나옵니다. 메뉴도 pc뱅킹이랑 비교하면 없는 메뉴도 많고 ㅠㅠㅠ 하 진짜 ...
53,54,20210126,2021,01,26,1,윤영효,이체할때마다 같은 비밀번호를 몇번씩 입력하는지... otp를 안쓰는것도 아니고 너무 과한거같음
54,55,20210804,2021,08,04,1,김성민,계속 버퍼링뜨면서 어플 실행이 안됩니다. 다시 깔아도 그래요. 써야하는데 큰일이에요.
55,56,20200731,2020,07,31,1,MRR MR,업그래이드되면 알려주지도않고 그냥 공인인증로그인만안되고 안되서 보면은 업그래이드해야하고 이게 아주 자주 빈번합니다 대기업이 이래서야
56,57,20211214,2021,12,14,3,김유미,pc에서 공동인증서을 복사해오면 분명히 성공해서 로그인 했는데 앱을 껐다 다시켜면 인증서가 없다고 나와요. 환장하겠네
57,58,20200902,2020,09,02,1,jjung Son,다계좌 이체도 안돼고...한번 이체하려면 인증번호+OTP+인증서번호 3가지나 입력해야하고.. 너무불편해요
58,59,20200927,2020,09,27,1,유호리,"타행공인 인증서 등록도 안되고 인증서 내보내기 가져오기 도돌이표:: 장난이네요 젠장 시간아까워 ~ 뭐이리 복잡하게 만들었는지, 비대면 해보려다 열받아 그냥 갑니다"
59,60,20210512,2021,05,12,2,Ang Neong,pc환경은 자칭 보안프로그램 때문에 충돌나서 못쓰고 모바일은 로그인 버그를 안고치고 총제적난국 타은행대비 양쪽 환경 모두 낙후됐는데 언제 개선하려는지
60,61,20200706,2020,07,06,2,김혜선,갑자기 로그인이 안되요 이동중에 일적으로 이체할일 많은데 너무 불편해요 빨리 개선시켜주세요!!
61,62,20200925,2020,09,25,1,신준호,맨날 오류에 인터넷 연결 안됐다 그러지 급한데 쓸 수가 없습니다. 몇번을 지웠다 다시 깔았는지 원
62,63,20210331,2021,03,31,1,최미란,대체 왜 맨날 로그인을 두번씩 해야만 로그인이되죠? 한번에 된적이 단 한번도 없네요 정말...
63,64,20200925,2020,09,25,1,Ryan Song,"별 하나도 아까운, 쓸 때 마다 짜증나는 앱. 맨날 오류에 버벅대고. 법인계좌 때문에 어쩔 수 없이 사용 중..."
64,65,20210226,2021,02,26,1,Josephine Jo,"로그인을 꼭 2번해야하는데, 여러사람이 리뷰에서 지적했음에도 개선이 안되고있는게 더 문제임"
65,66,20190903,2019,09,03,1,Google 사용자,처음 이체할때 마다 프로그램 자동종료됨 다시로그인 하면 이체되는 현상 수정요청. 그리고 로그인시 인증서 선택을 세번 또는 두번 빠르게하면 공인인증을 같은 횟수로 해야되는 번거러움 존재
66,67,20191024,2019,10,24,1,Google 사용자,간편송금을 가입했는데 몇 번 하고나면 또 가입하라고 나오네요. 그래서 여러번 가입함!
67,68,20190927,2019,09,27,3,Google 사용자,잘 사용했는데..갑자기 로딩시간이 너무 오래 걸립니다. 새로 설치해도 그렇네요.
68,69,20190212,2019,02,12,1,Google 사용자,폰바꾸고 다룬 은행앱은 다 잘깔았는데 이건 왜 안될까요 다운다되고 설치누르면 다시 다운 무한반복이네요
69,70,20200805,2020,08,05,1,김illililli,"진짜 뭣같은어플 , 공인인증서 몇번씩쳐도 전자서명오류 뜨고 한번에 로그인된적없는 최악어플"
70,71,20200407,2020,04,07,1,Google 사용자,기업용 설치시 신분증 사진촬영으로 넘어가지 않고 초기화면으로 돌아가요. 어떻해야하나요
71,72,20200910,2020,09,10,1,seungwon lee,"로그인 오류도 많고, 어플 실행 속도도 느려서 사용하기 굉장히 불편함"
72,73,20200924,2020,09,24,2,kenny ken,앱이 너무 불안합니다. 접속이 끊기거나 느려지기 일쑤에요. 개선해주셔야 할 것 같습니다.
73,74,20210430,2021,04,30,1,김연지,인증서 올해에 정상적으로 받아 로그인 한적도있는데 ㅡㅡ 오랫만에 쓰려고 로그인하는데 정상적이지않다고 오류 메세지뜸
74,75,20200925,2020,09,25,1,고아라,대출 서류를 반드시 앱을 통해 제출하라고 하는데 로그인이 아예 안됩니다. 별 하나도 아깝네요
75,76,20210201,2021,02,01,1,인형같은남자,아니 업데이트 안하나요? 로그인 하면 두번씩해야되고 한번씩 이용자비밀번호칸도 나타나지도않고 이용자비밀번호 쳐야된다하고 그래서 다시로그인해지 도고 제발 개선좀 해주세요 앱 쓰레기같아요
76,77,20210121,2021,01,21,1,photo 2100,로그아웃도 제대로 안되고 시간연장 화면으로 남아 있네요
77,78,20220406,2022,04,06,2,항상러키,이거 입출금 알림이 첨에 몇번오고 계속 안오는데 업뎃 되서 그런가요? 거래처랑 오해가 생기네요.
78,79,20200924,2020,09,24,4,나의키매니아,그지같은 어플만들어놓고 관리하나 제대로 못하나..... 이리저리 불편하네 서버점검 하슈 접속안돼
79,80,20220624,2022,06,24,1,김진태,로그인이 왜안돼죠 아 짜증나
80,81,20210127,2021,01,27,1,강쥐사랑,오류 오류 오류 별하나도 아까워요 로그인 하는데 1시간 걸려..인증서비번 맨날 잘못 눌렀다고..앱을 다시 만들어야 하는데 고객 시간은 왜 허비하게 하나...고객센터 직원분들은 얼마나 이런 전화로 시달릴지...
81,82,20191015,2019,10,15,1,Google 사용자,실행이 안돼요! 몇번을 다시 설치해도 초기로딩화면을 넘어갈 생각을안해요
82,83,20220120,2022,01,20,1,Hoon Hee Bae,폴드1 안드로이드 12 업데이트 후 앱 실행시 그냥 튕겨서 나감...빠른 버전업 부탁합니다...
83,84,20200925,2020,09,25,1,남양주볼라드,네트워크 오류가... 계속 나네요. 다른 뱅킹 앱은 사용이 되네요..
84,85,20211213,2021,12,13,1,오케이마린,인증서 있어도 검색안되고 . 돈주고 다시 받은 인증서도 무용지물 입니다. 갑자기 기업은행 이플만 작동이 안됨
85,86,20200925,2020,09,25,1,B James,다시깔았는데도 오류나요 ㅠㅠ 빨리고쳐줘요 확인을못하겠음 제출하던거도 지워졌을라나
86,87,20200209,2020,02,09,1,Google 사용자,사업자번호랑 계좌번호랑 안맞는댄다 사업자 내고 처음 만든 계좌가 ibk인데 이유를 모르겠지만 개인뱅킹이나 기업뱅킹이나 시스템이 불편한건 똑같은듯
87,88,20220215,2022,02,15,1,코리아링크Korea Link,폴더 1 업데이트 이후로 버그로 계속 튕깁니다 ㅠㅠ 해결책좀 알려주세요.
88,89,20210708,2021,07,08,1,Soon Great,잘되다가 왜 로딩화면만 계속나오나요 빨리 처리부탁드려요
89,90,20200924,2020,09,24,2,이우진,종료 할 때마다 종료가 안 되고 먹통이 됩니다. 갤럭시노트8 입니다...
90,91,20220608,2022,06,08,1,최광일,공동인증서인터넷에서 가져오기해도사라집니다
91,92,20191017,2019,10,17,1,Google 사용자,은행가서 사업자통장.범용공인인증 다했는데요 여기 가입하는데 게속 공인인증서 없다고 나오면 어쩌란건가여? PC가져오기 로 인증서도 가져오고 인증서 관리에도 떡하니 인증서 있는데 게속 없다고 나오면 어쩌란건지 빠른답변 부탁합니다
92,93,20200410,2020,04,10,1,Google 사용자,기업용 계좌개설할때 표준산업분류 콤보박스클릭하면 선택하는게 안뜨네요. 지워도 안보이는데 이럴거면 어플 왜만들었나요?
93,94,20191117,2019,11,17,1,Google 사용자,이 앱을 깔고나서 다른 사용중이던 다른 앱들이 업데이트 하는데 너무시간이 많이 걸리는건 뭣때문일까요?
94,95,20200422,2020,04,22,1,Google 사용자,별하나도아까움 신분증발급날짜까지등록하고도 확인안된다는 ㄸㅁㅊㅇ
95,96,20210630,2021,06,30,1,장정현,인증서 오류라뜨는데요 계좌이체시킬려고했는데 인증서 비번 을칠려하닌깐 안눌러지내요 접속할때는쳐지는데 왜 이체할때만 그러는지모르겠습니다
96,97,20200910,2020,09,10,1,H J,타행에 비해 사용하기 많이 불편해요ㅠㅠ 주거래은행 바꿨는데 후회!
97,98,20220214,2022,02,14,1,김서윤,접속이 안되요 개인은 잘되는데 기업용 접속이안됩니다
98,99,20200904,2020,09,04,1,JY J,고객정보확인하겠다면서 신분증 촬영을 시키는데 제대로 촬영해도 계속 다시 촬영하라는 메시지만 출력됨 . 고객을 무슨 똥개훈련시키는건가?
99,100,20200116,2020,01,16,1,Google 사용자,쓰레기중에 쓰레기네요.. 무슨 할아버지가만든 어플인가 맥없이 픽픽 꺼지고 로그인안되고 너무 구려요ㅜㅜ 진짜 90년대같아 무슨 이런 메이저은행 어플이 이런지.. 나는 자주사용안하지만 기업인들입장에선 개빡치겠네요 진쨔 ㅋㅋ 그 미사용시간 길디고 픽 커지면은 다시 로그인이 안됩니다 ㅋㅋ 어플을 아예 종료한다음 다시켜야됨... 뭔가늙은어플
100,101,20200924,2020,09,24,1,aa,모듈초기화에 실패했다면서 계속 어플 실행이 안됩니다.
101,102,20190305,2019,03,05,3,Google 사용자,비대면 계좌 개설시 안드로이드 9.0 에서는 안되는듯 합니다 가입 진행중 홈택스 인증서 입력하는 부분에서 인증서를 찾을수 없습니다 하고 오류 뜹니다 9.0인 G7 에서 오류가 나서 8.0인 V20 으로 하니 오류없이 가입 되었습니다
102,103,20200407,2020,04,07,1,Google 사용자,이거 공인인증서 4400원 결재하고 설치했는데 로그인할때 왜 안뜨죠? 개선방법이 있나요??
103,104,20200925,2020,09,25,3,Audre y,"어제부터 앱 로그인이 안되더니 현재까지 같은 현상입니다. 안내 팝업은 내용도 안뜨니 알 수도 없고, 기업용 뱅킹으로 처리할 은행업무를 못해 너무 불편합니다."
104,105,20200512,2020,05,12,1,anna choi,비대면계좌개설 안되요 면허증 인식은제대로됐는데 빈칸채우면 계속오류떠요 결국 은행가서해야하는거자나ㅜㅜ 수정좀합시다쫌
105,106,20190503,2019,05,03,5,Google 사용자,왜 꺼졌다 켜지죠 ? 계속 인증서 로그인화면에서 처음화면으로 갔다가다시 로그인 하면 또다시 처음 화면으로 가는데 뭐죠 ?
106,107,20201110,2020,11,10,1,노현준,간편송금 신청 후 사용하려고 하면 간편송금 신창하라고 또 나오고 다시 신청해서 사용하려 하려하면 또 신청하라고 나오는데... 정말 신경질남
107,108,20220119,2022,01,19,1,m kim,아!욕나와 로그인이 뭐이리 힘들어 미친 쓰레기 어플! 요즘세상에 결제도 쉬운데 모이렇게 힘들게 해놧냐 돈도 못보내고 열받아 죽것네!! 쉽게 좀 다시 만들어라 개인기업용은 잘 되던데
108,109,20210214,2021,02,14,1,손희준,시스템오류가 계속나고 진짜스트레스받네요 이어플
109,110,20200629,2020,06,29,1,클아,실행도 잘 안되고 인터페이스 이상하고
110,111,20220215,2022,02,15,1,김영수,이체 하려는데 창이 안 넘어가요 빠른 해결 부탁드려요
111,112,20220213,2022,02,13,1,문래동경비,폴드1업뎃후 안되네요 폰 업데이트에도문제가잇는건지
112,113,20210730,2021,07,30,1,Cute baby Yull,계속 버퍼링만되고 오류만 뜨네요ㅠㅠ
113,114,20201109,2020,11,09,1,김주용,별하나도 아까움 로그인 로그아웃되묜 전자서명 오류 계속뜸 완전종후 다시 켜야함 귀차니즘 앱
114,115,20210813,2021,08,13,1,남현욱,최악에 속도도 느리고 편리성없고.
115,116,20180930,2018,09,30,1,Google 사용자,다른화면에서 결재정보 확인하려하면 홈화면으로 바뀜. 계좌넣었던 정보 다날림. 반드시 정보적어놓고 이체해야함. 저가아웃소싱으로 프로그램 개판 만들어놓음.
116,117,20210506,2021,05,06,1,Eun Cho,간편송금서비스 인증한지 하루밖에 안됬는데 왜이렇게 자꾸 가입하래요?? 정말 짜증나죽겠네요
117,118,20200925,2020,09,25,1,광명귀염이,왜 엡이 실행이 안되나요? 정상적인 엡이 아니라고 계속 튕기는데
118,119,20200422,2020,04,22,1,Google 사용자,도대체 사진을 몇번이나 찍어야되는지 계좌개설 비대면으로 되기는 합니까? 앱을 왜이렇게 만들었나 모르겠네요
119,120,20200423,2020,04,23,1,Google 사용자,신분증 촬영을 백번 넘게 하는데 당최 인식이 안되네요
120,121,20200325,2020,03,25,1,Google 사용자,신규 개설시 신분증촬영 화면에서 처음화면으로 계속 돌아옵니다. 어서 고쳐주세요 종일하다가 포기 ㅠㅜ
121,122,20200128,2020,01,28,1,Google 사용자,입출금 알림을 2분 지연시켜서 알려주는 세계 최초의 어플! 내가 왜 이 은행을 선택했을까 반성하게 만들어주는 어플! 곧 떠날게요 안녕~!
122,123,20201123,2020,11,23,1,연경,신분증 촬영 기능 오류. 카메라 활성화 안 됨. 갤s4 안드로이드4.4.2버전
123,124,20190408,2019,04,08,5,Google 사용자,화면이 큼지막해서 보기 편하네요
124,125,20201030,2020,10,30,3,초이LED,오류가 많아요.아이디입력시 뒷자리일부가 표시가 안돼요
125,126,20190722,2019,07,22,5,Google 사용자,푸시알림 토큰을 가져오지 못했다면서 어플이 안켜져요 당장 계좌이체해야하는데 어떡해야하나요
126,127,20200427,2020,04,27,1,Google 사용자,별 하나도 아까워도 뱅킹이체 로딩이 엄청 길어요
127,128,20210323,2021,03,23,1,Eplex Eplex,공인인증서 비번 2번입력하는거랑 OTP없이 송금 좀 간편히 되도록 좀 개선하길 오늘은 왜 자꾸 실행이 안되는지 또 다시깔고 있음
128,129,20211022,2021,10,22,1,SM SM,설치가 이렇게 안되네요 버퍼링만 계속...
129,130,20200617,2020,06,17,1,임현순,아니 접속을했는데 켜지지도않게되있는데 첫화면에서 닫는게 말이안되네여... 쓰라고만든어플맞나요?...
