,id,date,dateYear,dateMonth,dateDay,rating,userName,content
10,11,20220414,2022,04,14,2,최영국,업데이트를 하는 과정상의 문제이지 뭔지 모르겠지만 블랙 스크린이 뜨고 아예 로딩이 안되네요!!왜 이러는건지..시스템상 문제가 심각하네요;;
11,12,20220801,2022,08,01,1,강현천,로그인해서 카드부분으로 들어가면 또 로그인하라고 나오고 인증서로 로그인이 안되네요
12,13,20220407,2022,04,07,1,Reno Ranger,패턴로그인 잘 되다가 최근 업데이트후부터 패턴그리기가 바로 뜨지않고 뒤로가기 한번 눌러야 그리기 화면으로 전환됨
13,14,20220809,2022,08,09,1,92 youth,아니 무슨 로그인할때마다 인증된기기가 아니라고 그러냐 ㅋㅋㅋㅋ 해결방법이랍시고 알려주는게 지웠다 깔라고요? ㅋㅋㅋㅋㅋ 벌써 이게 몇번째 재설치인지 모르겠네^^;;;
14,15,20220503,2022,05,03,1,초심,"수년간 사용하고 있는데요, 업데이트 할때마다 다운그레이드가 되는건 나만의 편견인가요? 아...주거래은행 바꿔야 하나 ㅜㅜ"
15,16,20220321,2022,03,21,1,언제나미안해,맨날 잘쓰다가 지문 로그인 휴대폰정보가 안맞으니 재가입하래. 화가난다
16,17,20220525,2022,05,25,1,Sean,"모바일통합인증을 하루에도 2,3번씩 하게 만드는건 참..... 어플때문에 거래은행 옮기는것도 처음이네요"
17,18,20220105,2022,01,05,3,김은숙,간편이체도 됐으면 좋겠어요. 소액을 보낼땐 otp에 인증서까지 좀 번거롭거든요. 기업은행스마트뱅킹은 하루 300만원까진 별도인증없이 등록된 스마트폰으로 간편이체가 가능해서 편하던데... 주거래은행을 하나은행으로 바꾸고 이부분이 제일 불편하고 아쉬워요
18,19,20190609,2019,06,09,1,Google 사용자,며칠 전 업데이트 된 이후의 문제 같은데 로그인 한 후에 조회나 이체 등등 다른 페이지로 넘어갈 때마다 로그인화면이 계속 뜨네요. 문제는 로그인을 해도 다음 화면으로 넘어가지 않는다는거... 로그인 몇번 하다 포기했습니다... 수정해주세요 ㅠ
19,20,20190609,2019,06,09,1,Google 사용자,저도 최근 업데이트후에 공인인증서로 로그인 하고 들어가서 사용할 다른 버튼을 터치하면 또 다시 공인인증서 로그인 화면으로 무한반복 되고있어서 송금을 못 하고 있어요... 은행에 직접가서 해야할것같아요.. 갑자기 불편해졌네요...
20,21,20190812,2019,08,12,1,Google 사용자,알람서비스 확인할때 로그인하지 않아도 알람내용확인이 가능했는데 어느순간부터 알람뜬거 눌러서 내용확인하려면 로그인화면으로 넘어가네요. 불편해요. 로그인없이 알람내용 볼수있도록 로그인여부를 선택사항으로 추가하면 좋겠습니다
21,22,20190901,2019,09,01,1,Google 사용자,아진짜.. 아래도 글이 있던데. 지금 3일 넘게 로그인시 공인인증서 비번 입력하고 확인 버튼이 먹통인데. 앱 삭제 후 다시 깔아도 계속 이러네요? 이것때문에 지금 일요일에 사무실 나가게 생겼음. 정말 불편하고 오류 쉽게나고 거지같은 앱.
22,23,20220725,2022,07,25,1,Y C,이전에비해서편하게쓰게만들려고애쓴건알겠는데여전히사용성개판임
23,24,20220812,2022,08,12,2,Deoksang Kim,첫 실행 후 공동인증서 로그인 하면 비정상 종료되는 문제(다시 실행하면 됨)을 해결해주세요...
24,25,20220307,2022,03,07,1,조콩남,진짜.. 앱개발 좀 했으면 좋겠습니다... 로그인할려고 하면 반응속도 너무 느리고 로딩이 길다보니 중간 중간 먹통되는건 다반사고... 휴... 진짜 뭔가 변화를 줄 필요는 없다고 생각하는건지요...휴... 3년동안 참다참다 남겨요.
25,26,20220523,2022,05,23,1,Young Min Shin,"로그인 방식 오류, (저장해도 리셋) 빠른개선 필요"
26,27,20220520,2022,05,20,1,송진화,아니 진짜 대출때문에 어쩔수없이 한다만 뭐 다안되고 아너무짜증나요 진심으로
27,28,20220723,2022,07,23,1,santa park,에러자주 발생ㆍ중단된다는 에러
28,29,20210127,2021,01,27,1,Google 사용자,"미쳐도 단단히 미쳤네요. 하나원큐 원래부터 쓰고 있어서 휴대폰에 인증서 있는데, 인증서 없으니 인증서 가져오기하라고 시키고, 그래서 컴터하나은행 인증센터홈페이지들어갔더니 숫자키가 안먹어서 먹통이고... 저질프로그램 오늘 3시간 날렸다."
29,30,20190925,2019,09,25,2,Google 사용자,현재 기기의 접속 상태가 원활하지 않습니다.네트워크 연결 상태를 확인해 주십시요. 라는 글이 떠서 기업뱅킹 했는데 접속은 되고 하나은행 원큐만 안되네요. 흠~ 다시 삭제 하고 재등록 접속해도 지금 현재 안되고 있습니다.
30,31,20210406,2021,04,06,2,아침햇살,개선되었으면 해서 문의합니다. 특정인에게 언제 이체했는지 기억이 안나서 이체한 내역을 찾아보려고 하는데 검색기능이 없어서 일일히 다 찾아봐야되네요. 기간뿐만아니라 내통장표시로 검색할수있게 해주세요.
31,32,20220326,2022,03,26,1,jwon park,앱이 중단됩니다란 메세지만 뜨고 열리지가않네요 지금 송금해야되는데 진짜 가지같은 어플임 맨날 에러에 느리고. 앱 계속 안열리는데 어떻게 해야되냐?
32,33,20220409,2022,04,09,1,Lima,맨날 업데이트만 하면 오류... 기업앱 담당자 자르세요. 한두번이어야 그냥 넘어가죠!
33,34,20220321,2022,03,21,1,Lucy Jin,로그인할때마다 화면 멈춰서 답답해 죽겠어요 제발 업데이트좀...
34,35,20220321,2022,03,21,1,김한결,모바일otp 발급을 위해 신분증 촬영을 하면 앱초기화 무한반복.. 화가 너무남!!
35,36,20220418,2022,04,18,1,윤수형,모바일통합인증서비스 손을 보던지 없애던지 하세요 로그인 할 때 마다 새로 등록을 하면 어떻게 쓰라는건가요 😤
36,37,20220331,2022,03,31,1,최소정,앱이 계속 중지 되어 매우 불편합니다
37,38,20220630,2022,06,30,1,두더지페인트,로그인이안되요 자꾸 인증서 가져오래 미친어플인가 인증서 가져오기를 다 했는데 왜 안되는거야 이 쓰레기 같은어플 은행을 바꾸든지 해야지 사업하는데 완전 쓰레기네
38,39,20220618,2022,06,18,1,나는나,진짜 너무하네.지문인식으로 계속쓰다가 갑자기 등록된번호?휴대폰?일치 하지 않는다고 지문인식도 안되고 로그인도 안되고...
39,40,20190608,2019,06,08,2,Google 사용자,기업뱅킹 서비스를 몇년째 이용중인데..간편 로그인 서비스생기기 전에 자꾸 오류나서 다시 재설치하고 그랬는데 이번 업데이트 되더니 또 오류나기 시작하네요...이럼 곤란한데;;;;;
40,41,20190610,2019,06,10,1,Google 사용자,"별 한개도 아까울 정도로 화가 나네요 로그인화면에서 반복적으로 계속 무한반복로그인해야 되더니, 지우고 다시 깔라고 하네요.진짜 퉷"
41,42,20220303,2022,03,03,1,S.W Kim,지문으로 로그인 할때마다 가입된 휴대폰 정보가 일치하지 않습니다.라고 오류 메시지가 뜸
42,43,20190609,2019,06,09,1,Google 사용자,별 한개도 아깝다. 직원들은 사용안하나 지들엡이면 그많은 직원들중 한명은 켜볼텐데 그냥 가끔 안되면 삭제하고 다시 설치해주는게 일이네 ㅋㅋㅋ
43,44,20210827,2021,08,27,1,은경박,업데이트하고 로딩시간 길어지고 UI도 직관적이지 않고 불편해졌습니다
44,45,20210628,2021,06,28,1,김창수,인증서 가져오기 몇 번하다 실패해서 안씁니다. 정상적으로 완료됐다고 나오는데 로그인 하려면 없다고 나오는건 대체 왜 그런 겁니까?
45,46,20211002,2021,10,02,1,햇필드,업데이트 하고나니 모바일자금관리(머니수첩)이 안되요. 그리고 인터페이스가 직관적이지 않습니다. 필요없는 대출광고만 잘 보이네요.
46,47,20190608,2019,06,08,1,Google 사용자,업데이트후 계속 로그인되어 있어도 로그인만 반복하네요 엄청 짜증납니다 결국 어플삭제후 다시 설치해봅니다 ㅠㅠ
47,48,20210430,2021,04,30,1,율이파파,도대체 인증서 가져오기를 몇번을 해야 가져오는거냐! 인증서 가져오기 완료 알림이나 뜨지 말던가 가져오기 완료라고 뜨면서 접속 시도 하면 또 인증서 복사하라고 뜨고 인내심 테스트 앱도 아니고
48,49,20200205,2020,02,05,1,Google 사용자,이번 업데이트후 네이버 밴드와 하나맴버스앱이 악성앱이라고 삭제하라고 합니다. 삭제 안하면 강제종료됩니다. 빨리 해결해주세요.
49,50,20210429,2021,04,29,1,Jiyoung Choi,왜이렇게 어플이 자주 먹통이 되는건지.. 관리에 수준 좀 높이시고 빨리 개선하세요!
50,51,20190916,2019,09,16,1,Google 사용자,회사서 카메라른 사용못하게 중지하는데 그것땜에 앱이 실행 안되네요 카메라 없이도 실행 가능하도록 되야 하는거 아닌지...
51,52,20190228,2019,02,28,1,Google 사용자,휴대폰에 인증서가 있는데도 인증서가 없다는 창만 뜨고 로그인 불가 함 이체도 못 하고 이시간까지 씨름하고 있네요
52,53,20201013,2020,10,13,1,한종환,공인인증서 가져오기만 계속뜨고 로그인을 할수없어 사용 할수도없고 PC 또한 마찬가지 사용 할수도없는 앱은 왜 만든건가요?
53,54,20210902,2021,09,02,1,이승학,업데이트되고 자주쓰는이체할때마다 오티피 물어봐서 너무짜증남 말그대로 자주쓰는이체인데 말이지요 원래 잘 되던걸 왜 막았나
54,55,20210918,2021,09,18,1,정JayB,예전엔 소액결제의 경우 OTP없이 가능했는데 이젠 무조건 OTP입력을 요구해서 너무 불편합니다. 개선바랍니다!!
55,56,20210909,2021,09,09,3,이우창,"계좌이체할때 잔액이 안보이게 되서, 업그레이드 잘 못 된것같아요..더 불편해 졌어요"
56,57,20210903,2021,09,03,1,불쑥이,와.. 살다살다 이런 뭣같은 은행어플은 또 처음이네ㅋㅋㅋ 인증서 가져오기를 몇번이나 했는데도 뜨질않네ㅋㅋ 개발자 각성해야될듯ㅋㅋ 평점봐ㅋㅋ
57,58,20190320,2019,03,20,1,Google 사용자,"몇주째 ""서비스 중 처리"" 오류때문에 송금승인도 못하는데, 도대체 언제 고쳐줍니까? 콜센터에 수십번 전화해도 뺑뺑이만 돌리고...송금못해서 부도나면 누가 책임질겁니까? 주거래 은행을 옮기던지해야지...정말 왕짜증입니다."
58,59,20200113,2020,01,13,1,Google 사용자,인증서를 가져와도 로그인하려 하면 인증서가 매번 없어짐. 하나어플은 진짜 다 쓸만한게 없음..
59,60,20190611,2019,06,11,1,Google 사용자,어제 월급날인데 노트북도 안가져오고 핸드폰으로 하다하다 안되서 결국 중요한 약속도 못지키고 월급도 이체 못하고 말았습니다 정말 이런 민폐가 또 있을까요
60,61,20190608,2019,06,08,1,Google 사용자,버그가 있는게 아니라 버그자체다. 공인인증서 무한인증 루틴은 어떤새끼 머리에서 나온거냐. 거래내역을 볼 수가 없다
61,62,20211224,2021,12,24,1,퓨컴,최초 로그인할때 로딩화면에서 계속 진행이안됨. 휴대폰을 재시작해야 됨. 성질돋구네
62,63,20190610,2019,06,10,1,Google 사용자,로그인 해도 접속이 안됩니다 계속 공인인증서 로그인하라고 떠요 급하게 확인해야하는데 도대체 앱이 왜이런거죠??????
63,64,20210129,2021,01,29,1,no name.,"공인인증서 가져오기가 먹통입니다. 가져오라해서 가져오면 성공했다고 하고, 다시 가져오라고 뜹니다. 지금 대체 몇달을 이렇게 방치하는건지 하나은행 정말..."
64,65,20190304,2019,03,04,1,Google 사용자,네트워크 연결 안 되었다는 알림함 오류가 며칠째... 언제 수정되나요!?
65,66,20190214,2019,02,14,1,Google 사용자,사업자등록증을 몇번 찍었는지 모르겠습니다. 사진만 찍으면 앱이 중단되네요.
66,67,20210122,2021,01,22,1,Jin preaks,인증서 가져오기 20번은 했는데 성공했다하고 계속 인증서만 내놓으라는데 인증서가등록되어있다는 문구는 떠있는데 왜 자꾸 인증서를가져오라는지 불편하네요.
67,68,20220802,2022,08,02,1,최성규,별 하나도 아깝다. 상담사에게 전화 안하면 쓸수가 없음.
68,69,20190608,2019,06,08,1,Google 사용자,"무한 로그인반복, 아이디,인증서로그인 동일함 은행앱을 이렇게 무책임하게 관리해도 되는겁니까? 관리자분들 왜그런지 이유를 리플좀 달아보세요 급한대로 어플 데이터, 캐시삭제하고 진행되었습니다 참고하세요"
69,70,20210828,2021,08,28,1,박선미,계속 앱이 강제 중지되는 이유가 뭘까요? 몇번째 설치삭제하고 다시 깔아도 반복되네요!
70,71,20200828,2020,08,28,1,민초킬러,블랙베리 키투 사용자입니다. 어플 실행 후 아이디 패스워드 로그인을 하려고 하는데 계속 아이디 영문이 대문자로 쓰여집니다. 빨리 해결해주세요.
71,72,20200831,2020,08,31,1,maybe m,공인인증서 문제많네요.... 공인인증서 피시에서 가져오기로 받을려고했는데 몇번을 해도 먹통인데.. 오류좀 해결해주세요
72,73,20220701,2022,07,01,1,조영진,아니 왜 이어플만 사용하면 실행도안되고 폰이 멈춰요 왜이러나요? 어떻게 이용하라는건지참..
73,74,20190526,2019,05,26,1,Google 사용자,인증서로 로그인해서 내역보려하면 다시 인증서 로그인 ...무한반복. 이거뭡니까
74,75,20190608,2019,06,08,1,Google 사용자,이체나 조회 하려는데 공인인증로그인 무한반복 이체도 안되고 반복해서 로그인만 하고 있는데 이거 처리해주세요 빨리
75,76,20190609,2019,06,09,1,Google 사용자,1년간 잘 사용했는데 며칠전부터 로그인비번.통장비번 무한반복.그래서 삭제
76,77,20190828,2019,08,28,1,Google 사용자,거래조회나 이체결과 조회시 년은 과거로만 달 버튼은 아예 작동되지 않습니다. 저만 그런건지 답답하네여.
77,78,20190606,2019,06,06,1,Google 사용자,문제 빨리좀 해결해주세요 무한로딩 앱을 손봐서 고쳐주던지 ㅡㅡ 잘되던거 갑자기 안되면 사업어찌합니까??? 며칠째 이러고있네
78,79,20190925,2019,09,25,1,Google 사용자,갑자기 앱실행이 안됩니다.초기화면에서 진입이 안되요 노트9쓰고 있습니다.
79,80,20191213,2019,12,13,1,Google 사용자,앱이 자주 중단되어 많이 불편하네요. 빠른 개선 바랍니다.
80,81,20190607,2019,06,07,1,Google 사용자,뭡니까 ?! 공인인증만 계속 뜨고 로그인이 안됩니다. 그 비싼 월급 받는 전산직원들은 검증도 안하고 릴리즈합니까. 수준이 진짜 한심합니다 .
81,82,20210317,2021,03,17,4,이영곤,사용효율이 반반이네요 가볍게 확인전용만 따로 해줘도 좋겠어요
82,83,20210726,2021,07,26,1,y lee,타행 공인인증서 등록이 안 됩니다 개인 사업자인데 주민번호와 불일치 웅앵하는데 그럴리가 없고요 사업자 번호랑 대조해서 오류나는 것 같은데 도무지 쓸수가 없네요
83,84,20220314,2022,03,14,1,한해,해외에서 쓰려고하는데 앱만들어가면 다운되네요ㅜㅜ
84,85,20210729,2021,07,29,1,Amy JEONG,공인인증서가져오기 10번을 해도 안됩니다 앱자체를 들어갈 수가 없습니다 실망인데요
85,86,20201002,2020,10,02,1,성훈김,로그인도잘안되고 불편하네요 그런오류는 바로개선이되야지 뭐하는건지
86,87,20190521,2019,05,21,1,Google 사용자,공인인증서비번 누르고 들어가면 또 공인인증서 입력하라고하고.. 무한반복중입니다ㅜㅜ
87,88,20220314,2022,03,14,1,BK Kim,인증서 가져오기가 무한반복인데요? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 가져오기 완료 했는데 인증서가 없습니다 ㅋㅋㅋㅋㅋㅋㅋ
88,89,20200703,2020,07,03,2,한린수,갑자기 공인인증서 오류가 나는데 해곌방법 종 벙용공인인증서인데 자꾸 범용이 아니라고 로그인이 안되네요 어떻게 해야하나요?
89,90,20190610,2019,06,10,1,Google 사용자,무한로딩너무심한데요 재설치해도 그렇습니다. 머니수첩이특히그렇네요
90,91,20190829,2019,08,29,1,Google 사용자,앱이 업글을 했는지 로그인이 죽어도 안돼요 편하려고 폰으로 하는데 컴을 키게 만드는 쓰레기앱 로그인하다 성격버릴듯
91,92,20190507,2019,05,07,1,Google 사용자,인증서를 pc에서 가져오기를 했는데도 자꾸 없다고 나와서 사용도 못하고 있네요
92,93,20190608,2019,06,08,1,Google 사용자,업데이트 이후 무한 로그인 이건 사용하지 말라는건가요
93,94,20210621,2021,06,21,1,쏠쏠,공인인증 암호 입력할때 가상 키패드로 하는데 입력이 안 먹힌다. 영문 l 그리고 숫자 0 아무리 눌러도 입력이 안되게 만드셨어요... 매번 암호를 잘 못 입력하셨습니다 메세지 나와서 자세히 보니 눌러도 가상 키패드는 입력처리를 못해요... 이거 외에도 안 좋은 게 참 많다... 회사는 개발하는 사람들한테 돈 좀 많이 줘요ㅡㅡㅡ 경영진은 비리나 저지르고 뭉개는데 돈 쓰지 마시고 어플 개발자들한테 돈을 주라고요.....
94,95,20210223,2021,02,23,5,한성호,편하고 기능적활용성이 좋음
95,96,20201028,2020,10,28,1,한슬기,인증서를 몇번을 등록하라는건지 ㅡㅡ 등록다해놓고 로그인하려하면 등록안됫다하고 로그인못하는 앱을 어떻게 이용하고 쓰라는거죠???
96,97,20190608,2019,06,08,1,Google 사용자,무한 공인인증서 오류 빨리 고쳐주세요 돈보내야되는데 계속 공인인증서로그인만 시키네 진짜 어쩌라는건지
97,98,20211215,2021,12,15,3,KYUNGIL LEE,21.12.15 다운 반복되어 업무 못보는중 지우고 다시 다운받아 해봐야겠네요
98,99,20200702,2020,07,02,1,전은미,어제까지 기업뱅킹 잘사용하다 오늘부터 공인인증서로긴안되네요 범용인증서인데 일반인증서라면서 로그인안되요 타은행은 범용인증서로 나오는데 ㅠ 답답하네요 피씨로는 로긴잘됩니다
99,100,20220102,2022,01,02,1,eun hee choi,초기화면이 열리지 않습니다 개선부탁드립니다
100,101,20190829,2019,08,29,2,Google 사용자,비번넣고 멈춤현상이 반복됩니다
101,102,20190607,2019,06,07,2,Google 사용자,왜 공인인증서로 로그인했는데 또 로그인하라고 계속 이러나요 진짜 불편해서 못쓰겠어요 제발 빨리 조치부탁드립니다 사업하는데 이래서 어떻게 하나요!!!
102,103,20190828,2019,08,28,1,Google 사용자,업데이트 후 속도가 너무 느려짐.
103,104,20211017,2021,10,17,3,이세리,그동안 잘 사용해왔는데 언제 부터인가 앱 실행이 아예 안돼요. 다른 은행 앱은 잘 되는데 어떤문제 인가요?
104,105,20210831,2021,08,31,1,서초mg,업데이트 후 사용하기 아주 불편함
105,106,20190610,2019,06,10,1,Google 사용자,인증서 로그인을 하고 들어갔는데 계속 로그인하라고 뜨네요
106,107,20181120,2018,11,20,5,Google 사용자,사용자 의견이 하나씩 하나씩 잘 반영되는걸 보니 좋네요.
107,108,20220602,2022,06,02,1,박우람,이미지촬영이 안됨 니네가 무슨fbi냐 개발자 월급 아깝네
108,109,20210708,2021,07,08,1,던나무,케이뱅크 보고 배워라. 신분증 인식 수십번 해도 안된다.
109,110,20190608,2019,06,08,1,Google 사용자,얼마전 업뎃되고 계속 공인인증서 누르라구 하네.. 하루종일 로그인 이런 업뎃은 확인은 하는겨?
110,111,20210114,2021,01,14,1,김승교,한개도아까움 로그인이 안되고 응답하지않는다하네요 결제대금 사람한테 급하게 돈보내야하는데 난감합니다
111,112,20210908,2021,09,08,1,네네,최악이네요 진짜. 이체할때마다 계좌 다시받아야하고. 아이큐 50이 업그레이드햇나
112,113,20211104,2021,11,04,1,우상혁,"인증서 가져오기 pc, 폰 수십번 시도해봤는데.. 되는게 없네요...."
113,114,20190609,2019,06,09,1,Google 사용자,무한 로그인 저만 그런게 아니네요 저번에도 오류로 스트레스 주더니... 빨리 해결 해주세요
114,115,20210104,2021,01,04,1,오리진품,공인인증서 등록이 안되고 로그인이 안되는데 대체 왜 아무런 조치를 안취합니까?!
115,116,20211112,2021,11,12,1,gurus,"계좌화면 바로 안보이고 은행상품 추천 메뉴먼저 보이게 업데이트되었는데, 도대체 왜 이런가요?"
116,117,20191205,2019,12,05,1,Google 사용자,비대면 가입하려고 1시간 넘게 씨름하다 짜증나서 그냥 창구 간다. 맨마지막 통장 암호 비번을 넣을 수가 없네 암호화 키보드가 반밖에 안 나오는데 어쩌라구? 흐흐 Keb하나 참 그지같이도 만들어놨네
117,118,20220325,2022,03,25,1,정희자,왜 잘되던 앱이 안될까요.
118,119,20190531,2019,05,31,1,Google 사용자,무한로그인 해결좀 합시다 계좌이체를 못하잖아 여러 은행거래 하지만 하나은행이 프로그램 관리는 최악인듯
119,120,20220619,2022,06,19,2,어갤TV,자꾸 꺼지네요? 잘 사용하고 있었는데 갑자기 이렇습니다.
120,121,20190609,2019,06,09,1,Google 사용자,저도공인인증서만무한반복중입니다ㅡㅡ새로앱을없애고다시까는데그것도안깔려요ㅡㅡ뭐죠?당장필요한데ㅡㅡ
121,122,20190610,2019,06,10,1,Google 사용자,계속 튕기고 로그인 다시하고 아주 짜증남
122,123,20220307,2022,03,07,1,오형석,"하나은행 개인어플은 스크롤해결해주고 기업 어플은 왜그대로입니까. 하라는거다해도안되네. 해결법이 동일할건데, 생각이 있는건지없는건지"
123,124,20220228,2022,02,28,1,jeongseok sim,형편없는 어플 작동 불량
124,125,20190608,2019,06,08,1,Google 사용자,아니 왜 어제부터 갑자기 계속 로그인만해야되는거죠
125,126,20190826,2019,08,26,1,Google 사용자,로그인이 안됨. 아무것도 안됨. 개발자는 일해라
126,127,20210302,2021,03,02,1,정재균,인증서를 몇번을 가져 오라는거야 가져온 인증서는 또 왜 안나오는 거야 이 쓰레기 누가만든거야
127,128,20181125,2018,11,25,1,Google 사용자,도대체 계좌번호입력할때 중간에다시누르면 전에썼던숫자 왜 지워짐? 외우던거 어따써놓고 계좌입력해야됨
128,129,20190609,2019,06,09,1,Google 사용자,공인인증서 무한반복...이체가안됨...어플하나 못만드네...
129,130,20210127,2021,01,27,1,박미나,이런 앱을 만들고 아직 배포중이라는게 하나은행이름에 먹칠하는거라고 생각합니다.앱조차도 이따위니 s나k보다 못하다는 이미지가 없어지지 않는겁니다.
130,131,20200210,2020,02,10,1,Google 사용자,^^l발 아이디 입력하면 무조건 대문자로 바뀌고 로그인안됨 ㅇHㅁ
131,132,20191230,2019,12,30,1,Google 사용자,평가제일하위주고싶네요 비번누르면 계속로딩중이네요 짜증나서 못쓰겠네요
132,133,20190811,2019,08,11,2,Google 사용자,가끔 오류가 나서 사용못하는경우가 있음
133,134,20200727,2020,07,27,1,NAMHO KIM,사용자 편의는 1도 생각하지 않고 만든 앱같네요. S은행과 비교가 많이 됩니다.
134,135,20210114,2021,01,14,1,Jung Joo Yeo,로그인 자체가 그지 같네요..오류 투성이
135,136,20210810,2021,08,10,1,yong Kim,지로납부에 숫자입력해도 숫자만 입력하라고 나옵니다.
