,id,date,dateYear,dateMonth,dateDay,rating,content
10,11,20220219,2022,02,19,1,모바일 otp 실행하려면 로그인을 다시 하라는데 접속은 되지도 않고 계속 오류발생하고 어제부터 계속 화나게 하네요. 로그인을 몇십번이나 하고 앱도 지웠다가 다시 다운받아보고 어제 화나서부터 아침까지 진짜 기분 더럽네요. 모바일 otp 해지하려고 해도 오류뜨고 실행하려고 해도 오류뜨고 뭐 어쩌라는건지 모르겠네요
11,12,20220213,2022,02,13,1,제가 지금 러시아에 업무로 출장중인데 NH스마트뱅킹 빼고 다 잘 사용하고 있습니다. 해외라서 어플 접속이 안 되는건가요? 러시아 MCT 통신사 이용중인데 네트워크 오류라고 계속 뜹니다. 그런데 한국에서 사용 할 때에도 너무 로딩이 길었습니다. 물론 보안도 필요하겠지만 조금 가볍게 어플 개선바랍니다.
12,13,20220304,2022,03,04,2,잘쓰고 있었는데 며칠전부터 거래내역이 스크롤이 안움직입니다.... 거래내역 최근 4건만 보이고 휴대폰 문제인가 싶었는데 뱅킹어플내에 다른화면에서는 움직여지는데 거래내역과 계좌목록에서만 안움직여지네요 거래내역확인하려면 결국 PC 를 켜야하니 좀 불편합니다...
13,14,20220223,2022,02,23,1,1. 너무 느림. 청년 희망 적금 가입 조건 등 확인하려고 하니 로그인에 1분 메뉴 로딩에 1분 페이지 넘어가는데 1분... 무슨 계산을 그렇게 합니까? 로그인할때 파이값 구하기라도 시키나요? 2. 적금 가입하기 눌러봤더니 로그인 체크 하라고 함. 로그인 함. 적금 페이지로 돌아옴. 가입하기 눌렀더니 다시 로그인 체크하라고 함. 무한 반복. 각 단계마다 1번과 같이 1분씩 계속 걸리는건 마찬가지. 누가 코딩 이따위로 했는지 참... 시간은 금이랬으니 낭비한 시간만큼의 금이나 주세요...
14,15,20220308,2022,03,08,3,앱이 아예 첫화면으로 넘어가질 않는데 어떡해야하나요ㅜㅠ 삭제하고 다시깔면 될줄 알았는데 그래도 안돼요 다른분들은 스크롤이 안된다고 하던데 저는 아예 앱이 접속이 안되서 너무 난감합니다... 스크롤 안되면 해보라는 방법은 해봤는데도 안됩니다..ㅜㅠ 해결방법을 주실수 있을까요.. 데이터삭제 캐시삭제 다 했어요..
15,16,20220303,2022,03,03,1,갑자기 이체시 최근 이체내역과 자주 이체하는 내역 등이 4개만 보이는 등의 문제가 발생합니다. 스크롤이 아래로 내려가지 않는듯 한데 이걸 어떻게 해야 되는건가요? 지웠다가 설치해보기도 하였으나 반응이 없습니다. 빠른 답 부탁합니다.
16,17,20220215,2022,02,15,2,"안녕하세요. 타행 공동인증서 pc등록 후->스마트폰으로 가져오기가 되지 않고 있습니다. 삼성갤럭시노트10, One Ui버전 3.1, 안드로이드버전11 입니다. 참 인증서 업로드는 되나, 인증서 비밀번호를 입력하면 인증서비밀번호가 일치하지 않습니다.라는 문구가 나옵니다. ㅜㅜ(수십번 했는데도 같은 문구 발생 / 타은행은 별다른 문제없이 잘되는데 왜 그럴까요?)"
17,18,20220217,2022,02,17,1,계좌개설하는데 신분증사진 어떻게 찍으려해도 인식이안되네요 사람이 할 수 없습니다 그리고 사진촬영버튼없이 자동인식으로 설정을 하신거같은데 자기멋대로 계속 재촬영들어가서 안됩니다 개선좀해주세요
18,19,20220225,2022,02,25,1,별 하나도 아까운 상태의 상태입니다. 계속 에러.. 모래시계는 계속 돌아가고. 그나마 전 조회만 하려고 들어간 상태지만. 이체나 은행 업무 보실분들은 그냥 은행가는게 빠를듯합니다. 속도가 느리니.이건 내 폰이 해킹됐나싶어 걱정도 되고..암튼 23일인가..업데이트인가 한다더니.. 그때부터 겁나 느립니다. 계좌조회하는것도 들어가려면 몇분소요됩니다. 왜 그런지 팝업공지도 없네요.
19,20,20220222,2022,02,22,1,"비대면 신용대출 연장 대상자로 스마트 뱅킹에서 신청하라고 문자는 오는데요. 건강보험 득실 확인서 제출용 화면에 공동인증서 선택창이 안 뜨네요. 이틀간 하다가 상담센터 전화하니 지점 방문 하라네요. NH면 굴지의 금융기관이죠. 근데 인증서 선택화면도 안 뜨는데 비대면 기한연장 신청하래요. 이 시국에 ᆢ 지점가라고 하는 콜센터도 방법이 없어 안내하는 것이지만, 어플 보완 하는게 그리 어려우십니까?"
20,21,20220320,2022,03,20,3,정기예금가입할때 여전히 주민등록증 인식이 안됩니다 제 이름이 한글이름이라 그런건지 면허증은 되는데 주민증은 안되네요 이름이 특이사항이 있으면 면허증 없으면 폰으로 예금가입 못하겠어요 궁금한건 대출하는것도 아니고 돈 넣겠다고 정기예금하는건데 왜 신분증을 찍는것인지 궁금하네요 보통예금계좌 개설시에는 필요하다고 생각이 들지만 정기예금이고 인증절차 거쳐서 로그인해서 가입하는거고 타은행에서 정기예금가입할때 신분증 찍는일 없어서 더 궁금하네요
21,22,20220224,2022,02,24,1,비대면으로 OTP하나 새로 만드려고 하는데 얼굴인식 시스템좀 개선할 필요성이 있네요; 아니 어두운 곳에서 선명하게 인식하는데도 다시하라고 하고 재촬영 3초 카운트 버그걸리는것도 어이가없네요;
22,23,20220321,2022,03,21,4,"어플 잘 사용하고 있습니다. 다만 하나 문의할 게 있습니다. 한달정도 전에 인증서 갱신을 했는데 그 후로 이 어플을 제외한 인증서 로그인이 필요한 어플(이를테면 홈택스, 정부24 등)에서 로그인하려고 하면 인증서가 뜨지 않아 로그인이 안됩니다.(갱신되기 전 만료된 인증서가 뜹니다.) 전에는 이 어플에서 갱신만 하면 휴대폰 내 어느 어플에서나 인증서 사용이 가능했는데 무슨 문제일까요? 여기에 문의하는 게 맞는지 모르겠지만 문의해봅니다."
23,24,20220304,2022,03,04,1,몇년을 잘 사용하다 몇일 전부터 전체계좌 보기 와 거래내역 보기 에서만 화면을 아래로 내릴수가 없습니다... 그외 페이지 에서는 화면을 올리고 내릴수가 있으니 폰 문제는 아닌것 같고 어플에 오류가 있는것 같은데 왜 그런가요??
24,25,20190115,2019,01,15,1,이전 앱보다 훨씬 못함. 너무 자주 에러 발생으로 속터질때 진짜 많고 사용편의성도 낮음. 조회를 할때 왜 선택 옵션을 만들어서 불편편하게 할까? 전처럼 그냥 화면에서 바로 보고 설정변경하게 하지. 화면 가돋성도 복잡해서 별로임. 별 하나 준것도 후한점수. 잦은 에러로 이앱을 삭제하고 다시 깔고 몇번째인지 모름. 짜증나서 거래은행을 바꾸던지 해야할거 같음.
25,26,20210409,2021,04,09,4,"전체적으로 메뉴별로 구분이 잘되있고 다른 뱅킹사이트로 다르게 큰글씨로 잘 표현되어 젊을때 작은글씨도 잘보이다가 이제 작은글씨는 잘 안보인데 부담스럽지 않아 좋습니다. 다만 아쉬운게 계좌내역창은 녹색창이 너무 많고,메뉴구분은 흰색바탕으로 구성되어 구분이 잘 안됩니다. 메뉴별로 구분이 잘되도록 주제에 맞는 색깔을 주어 글을 읽지않더라도 확실히 구분될수 있으면 좋을것 같습니다."
26,27,20210406,2021,04,06,5,"어플 속도도 빠르고, 원하는 서비스도 바로바로 찾기 쉽고, 이체할때도 기존에 이용한 계좌들이 바로 나열되어있어서 찾기쉽고, 이체후 내용을 저장할수있는 기능도 편하고, 좋았어요. 뭔가 이전에 사용했던 어플보다는 편해지고, 빨라진 느낌이랄까요? 👍 앞으로도 점점 스마트한 세상에 발맞춰 기능들이 업그레이드 되어 좋아졌음 해요. 저는 지금 현재 농협스마트뱅킹을 이용하면서 딱히 불편한점은 없었어요."
27,28,20210421,2021,04,21,5,"간편패스워드로 접속이 편리합니다 기다리는 화면 캐릭터가 유쾌해서 좋구요, 업무 진행 시간이 타은행보다 빠르진 않아서 아주조금 아쉽다고 느끼며 사용하고 있습니다 그리고 농협 유사기능 앱이 여러개이던데 유용한 기능을 쏙쏙 뽑아서 스마트앱에 모두 담으면 더 좋을듯합니다(앱이 넘쳐나는 시대이다보니..) (닉네임수정이 안되네요.'하늘하늘'입니다)"
28,29,20191001,2019,10,01,1,업데이트이후에 계속 안되네요. 앱처음 들어가서 시작하는 로딩화면에 멈춰있어요. 앱으로 다 확인하고 간편업무처리했는데 하나도 안되서 요즘계속 농협에 직접가서 일처리해요. 다른 리뷰들도 보니 이 현상으로 불편함 말하고있는데 똑같은 답변 복붙하는 건 아닌 것 같네요. 프리징 개선 부탁 드립니다.
29,30,20190923,2019,09,23,1,로그인 로딩화면에서 자주 멈춥니다 . 급할땐 진짜 사람 미치겠네요;;; 노트10 플러스이고 데이터 무제한. 그리고 강조하시는 Wi-Fi 빵빵한곳에서도 여전히 로딩화면 멈춥니다. 다른곳 와이파이조차도 그렇습니다 . 백그라운드 완전종류후에도 여전하구요 .. 복붙 답변만 하지마시고 개선 부탁드립니다
30,31,20210927,2021,09,27,3,"입출금 알림이 안옵니다. 몇달전에 처음 설정하고 테스트할때는 잘 왔는데, 요즘은 아예 안오고있어요. 입출금 알림계좌 설정도 했고, 설정에서 필수정보 push 수신 설정도 돼있는 상태입니다. 같은 증상이신 분들 많은것 같은데, 복붙 답변만 달리고 있네요. 설정 다 해놓은 상태이니 해결방법좀 부탁드립니다 ;; 해결되면 별점 올릴게요"
31,32,20210419,2021,04,19,5,농협 인터넷뱅킹 사용 시 편리함을 찾으신다면 이 앱을 추천드립니다. 간편모드와 직관적인 화면으로 어렵지 않게 사용 가능 하십니다. 나이 있으신 분들도 쉽게 접근 및 사용 가능하고 타은행에 비해 빠르고 간편하게 이체 및 확인이 가능 하십니다. 다른 어플들도 사용 많이 해봤지만 제일 편리한 것 같아요!!
32,33,20210405,2021,04,05,5,은행업무를 많이보는 편입니다. 자동으로 4자리 비번입력하면 승인이 빠르게되는거도 편리하고 로그인방식도 비밀번호방식을 사용하는데 빠르고 편리합니다. 다른 메뉴를 선택할때도 쉽게 구성이 되어있습니다. 그리고 참여할수있는 이벤트도 앱 첫화면 하단에 바로보이는거도 좋습니다. 은행앱이벤트는 왠지 당첨이 안될거같은 생각이드는데 한번씩 당첨이되기도해서 재밌기도합니다.
33,34,20211223,2021,12,23,4,자주 찾게되는 업무들이 한곳에 잘 정리되어 있어서 편리하고 좋네요. 귀엽고 아기자기한 화면구성은 아니지만 깔끔명료하고 가시성이 좋아서 은행앱으로서 마음에 듭니다. 다만 너무 많은 것을 보여주려다 화면전환이 느리다던가 하는 답답함은 생기지 않도록 잘 관리해주셨으면 합니다. 메뉴 구성도 중요하긴한데 개인적으론 쾌적한 사용감도 꽤 중요합니다. 요즘 오픈뱅킹을 쓰다보니 사용하기 불편하면 굳이 해당은행앱을 사용할 필요가 없거든요.
34,35,20211222,2021,12,22,5,"발급 / 변경 서비스로 여러가지 은행업무를 변경하거나 발급 받아야 할 항목들을 한곳에 모아 편리하네요. 단, 한도변경에서 비대면으로 본인인증 문자, 신분증 촬영후 업로드로 편리하나 아래 주의사항에 1회, 1일 한도에 적힌 내용은 추가로 더 적어주었으면 하네요. 1일한도 1억까지 된다고 적혀 있으니 제가 많이 이용하지는 않아서 그런지 실제로는 1천만원까지만 가능하더라구요. 괜히 아래 주의사항만 보고 한도변경 시도하는 헛삽질했네요. 꼭 해당 한도변경 메뉴로 진입시 좀 더 구체적인 사항이 바로 보이도록 해주세요."
35,36,20190203,2019,02,03,1,"s9사용자입니다. 폰 설정에서 가장 큰 폰트 사용중인데 어플에서 갑자기 글씨들이 겹쳐서 터치까지 겹치는바람에 사용이 곤란해졌습니다. 일전에 사용할때는 (그때도 폰의 글씨 크기는 제일 큰 것 사용중이였음)이런 일이 없었는데 갑자기 이러네요. 답변바랍니다. 추가로, 올원뱅크 어플은 글씨가 겹치는 문제가 안일어나요.농협스마트뱅킹만 이럽니다."
36,37,20210118,2021,01,18,1,"업데이트 된 이후로 너무 화납니다..... 뭐 메뉴 하나를 들어갈 때마다 인증을 하라고 하질 않나. 지문인식이든 공동인증서 비밀번호 입력이든 제대로 인증되었다고 해놓고, 시스템 오류 아니면 오랜 시간 미입력시 초기 화면으로 돌아간다는 메시지가 뜨면서 다음 단계로 넘어갈 수가 없습니다. 원래 이러지 않았는데.... 그그 로딩화면에서 NH마트 돌아가는 색이 파란색에서 초록색으로 바뀌었을 때!! 그때부터 어플이 이상해졌어요 왜 업데이트가 아니라 다운이 되었는지.... 어플 사용하기 너무 힘듭니다ㅜㅜ"
37,38,20220305,2022,03,05,1,1.공인인증서 발급받아도 어디에 저장되어있는지 사용좀 하려고하면 계속 없다고 나옴. 고객센터 물어봐도 컴퓨터에서 발급받아서 옮기라고하는데 해봐도 소용없이 똑같은 문제 반복됨. 2.거래내역 확인하려고 핸드폰으로 스크롤 내리려고하는데 도대체 내려지지가 않음. 삭제후 다운받아도 똑같음. 밑에 있는걸 볼수가 없음. ---->아래 답변보고 설정가서 두가지 다 해야 됨. 공인인증서 문제는 해결안됨. 어플 시스템 관리좀~~~~ 개미들 주거래은행 갈아타는 소리 안들리나요?
38,39,20210417,2021,04,17,5,"모바일ATM기능과 농협 이외 다른계좌를 조회하고 이체할 수 있는 기능은 정말 편리합니다. 저같은 경우 실제 오프라인에서도 농협이 가장 친절하다고 느끼고, 접근성도 좋은데.. 모바일 서비스까지 가장 좋은 것 같아요~^^ 전새벽에도 잘 이용하기 때문에 점검시간에 걸려 이용할때 살짝 불편을 겪어 아쉽지만 점검시간을 통해서 개인정보도 지키고 시스템 안정화도 시키니 그건 감수해야 하는 부분이지요~ 여튼 스마트뱅킹앱은 꼭 설치해야해요~^^"
39,40,20190916,2019,09,16,4,오만때만 욕다하고 투덜되며 폰 패대기 3번치고 전원껏다가 켜면서 은행 바꾼다고 다짐했는데 오~~~ 작동됨ㅎㅎ 참았으~~~ 업데이터 이후 로딩후 백화면에서 멈춤 오시는분 폰을 리부팅(껏다가켬) 해보세요. 그래도 안되면 새로 설치후 두번세번 리부팅 해보니까 되더군요. 한번만 넘어가면 담부턴 잘됨ㅎ (메일로 와이파이 접속해서 해보시라는데 참고로 와이파이 접속해도 업뎃후엔 백화면에서 멈춥니다.그런현상은 왜생기는지모름.무조건 3g든 아니든간에 폰 전원 껏다켜면 됨)
40,41,20211229,2021,12,29,5,"인터넷이나 폰으로 은행 업무 보려면 메뉴 찾는 일이 참으로 어렵습니다. 특히 변경, 증명발급 등이 어려웠었는데 메뉴를 잘 모아주신 것 같아요. 은행앱에서도 가능할지 잘 모르겠지만 고객이 원하는 메뉴를 즐겨찾기 설정하는 기능이 있어도 좋을 것 같습니다. 자주 이용하거나 찾기 어렵거나 매번 잊어버리는 메뉴들 쉽게 접근해서 찾는 번거로움과 시간 줄여주셨으면 좋겠네요."
41,42,20211223,2021,12,23,5,오래 전 부터 사용해오던 앱인데 새롭게 변경/발급 탭을 추가해서 여기저기 흩어져있던 간단한 민원 등을 오프라인 방문없이 얍에서 간편하게 해결할 수 있어 좋네요. 각종 증명서 발급과 분실신고 등은 반가운 내용입니다. 비대면시대에 걸맞게 뱅킹앱도 점점 진화해가고 있어서 바람직하다고 봅니다.
42,43,20210408,2021,04,08,5,NH스마트뱅킹을 이용하니 편리하고 좋아요~ 계좌이체시 올원뱅킹 이나 콕뱅킹 이용하니 타행으로 입금시 수수료도 안나가고 예금조회도 은행 갈 필요없이 쉽게 확인도 가능하고 대출 및 예.적금 정보도 한눈에 볼수 있어서 활용하기가 너무 좋구요!! 사용하고 있는 계좌들도 한눈에 볼수 있게 나열되어서 파악하기 좋네요~ 스마트뱅킹 접한후로는 은행 갈일이 거의 없네요 ㅎㅎ 사용하면서 접속도 잘되고 속도도 빠르고 좋습니다.. 이벤트도 있네요.. 오늘은 이벤트에 접속도 해봅니다^^
43,44,20210405,2021,04,05,5,주거래은행이 농협이기 때문에 이 어플만 이용합니다! 나이가 있다보니 어플사용에 어려움이 많지만 간편인증과 간편이체 덕분에 지금까지 수월하게 업무를 볼 수 있었습니다! 최근에는 오픈뱅킹으로 타은행 및 증권사 계좌도 관리하고 있는데 한번에 모든 금액을 가져오는 금액 충전하기 기능이 있다는 것을 확인하고 이용했는데 정말 간편하고 쉽고 빠른 사용자경험을 할 수 있었습니다. 항상 좋은 서비스를 제공해 주셔서 감사합니다~~
44,45,20211229,2021,12,29,5,"N H스마트뱅킹 앱에서 새로 생긴 '변경/발급' 메뉴를 이용해봤습니다. 일단 눈에 딱 보이게 메뉴 상단에 있어서 접근하기가 좋습니다. 영업점을 방문하지않더라도 변경하고싶은 사항이 있을때 이정도는 앱에서도 혼자서도 해결할 수 있는 사항이라는것도 알게되고, 코로나 상황과 추운날씨에 영업점까지 방문할 필요없어서 참 유용한 메뉴네요. 개선했으면 하는 부분은 내용이 너무 많아서, 정독해야 사용자가 변경이나 발급을 원하는 부분을 알수 있네요. ""검색창""이 별도로 있었으면 하는 아쉬운 점 있네요."
45,46,20190918,2019,09,18,1,로그인 화면에서 계속 로딩만 되고 안넘어갑니다. 데이터는 무제한쓰고있어서 데이터의 문제는 아닌것 같고 삭제했다가 다시 설치해보았는데 이번엔 계속 하얀 화면만 뜹니다. 폰을 껐다 켜도 해결되지 않습니다. 폰 기종은 lg v30입니다. 아예 어플에 안들어가져서 너무 불편합니다. 빠른 조치 부탁드립니다.
46,47,20210410,2021,04,10,5,"앱 화면이나 메뉴들이 다 쉽고 좋습니다. 워낙 오랫동안 써와서 그런지 가끔 어플 리뉴얼이 되어도 곧 적응하고 잘쓰고 있어요 ~ 가시성좋고 검색하기도 편하고 상품 가입, 계좌관리, 이체 관련 등등 전부 다 너무 편하게 잘쓰고 있어요. 요즘 다들 너무나 힘든 시기네요. 힘내요 농협 😀 힘내요 다들 😆"
47,48,20190920,2019,09,20,1,"제한된 속도에서도 사용함에 불편함을 못느꼈었는데, 최근들어는 로딩이 너무 오래 걸려서 못쓰겠네요.... 이거 조치 취해야합니다. 이대로는 못써요... 사용할수 없을정도입니다. 와이파이 환경에서 사용하라는 말도안되는 소리말고, 이전 만큼만 해놓으세요. 안그러면 은행을 옮겨야 할 지경입니다."
48,49,20190426,2019,04,26,1,기존에 쓰던게 적응 되서 쓰다가 어쩔수없이 옮겼습니다 개인적으로 마음에는 안들지만 적응되면 좋아지겠지 하고 사용하는데 계좌이체도 빠르고 좋습니다!! 그런데 나만그런가요 타은행으로 계좌이체 하면 기존에는 수수료 안들어가고 좋았는데.. 이제는 수수료가 들어가니간 불편해지네요 이용요금이구나 라고 생각하면서 사용중인데 이상한건 콕뱅크로 하면 수수료가 안들어가지는데 무슨 생각인지 잘 모르겠네요..
49,50,20210419,2021,04,19,5,업데이트 이후에 전체적으로 깔끔하게 바뀌었네요. 은행 어플은 뭐니뭐니해도 한눈에 글씨들이 잘 보이는게 중요하다고 생각하는데 글씨크기도 그렇고 메뉴구성도 깔끔하고 이벤트 베너위치도 좋네요. 눈에 잘 보여서 이벤트도 들어가서 보게 되네요 ^^ 앞으로도 쭉 오류없이 잘 실행됬으면 좋겠어요 ㅎ
50,51,20190113,2019,01,13,5,"안녕하세요.nh스마트뱅킹 항상 잘 활용하고있는 사람입니다. 다른 모든 면에선 완벽하지만, nh키보드관련해서 불편한 점이있습니다. 갤럭시s8사용중인데요 삼성폰이라 삼성키보드는 키보드 칠때 진동안울리게 조절할수있지만 nh키보드는 진동 안울리게 조절 할수있는 기능이 안보이네요 ㅜㅜ 이 기능 생기게 해주세요 ㅜㅜ"
51,52,20210429,2021,04,29,5,농협어플을통해 오픈뱅킹계좌이체도 본인계좌로 이체시 보안카드나 인증서암호를 입력하지 않아도 되는 점은 좋습니다. 농협스마트뱅킹은 전체적으로 보기 편리하고 사용이 쉽습니다. 다만 아쉬운점은 ums신청이나 자동이체 등록 같은 메뉴가 잘보이지않아 찾기 쉽지 않습니다. 고객센터메뉴나 이체부분말고 농협생활서비스등 새로운 메뉴속에 한번에 들어와있어 찾기 쉬웠으면 좋겠습니다.
52,53,20210222,2021,02,22,1,"며칠전부터 완전 먹통이네요 앱삭제했다가 다서 깔아도 비밀번호 입력하는 과정에서 화면이 넘어가지도 않고 모든휴대폰 버튼이 먹히질 않아요 (뒤로가기,문자,숫자버튼 전부다) 스마트 알람도 같이 사용하고 있는데 그것 역시 하얀 바탕화면만 뜨고 완전먹통! 잘쓰고 있다가 갑자기 이러니까 좀 당황스럽네요"
53,54,20210417,2021,04,17,5,일단은 하얀색과 초록색의 대비가 눈을 편안하게 해준다. 또한 이용하고자 하는 메뉴가 한 눈에 쉽게 보이고 또 많은 단계를 거치지 않고 간단한 방법으로 찾아들어갈 수 있다. NH스마트뱅킹은 내가 사용하는 그 어느 뱅킹보다 스마트하고 고객의 취향을 저격한 듯 간단명료한 장점이 있다.
54,55,20210414,2021,04,14,5,타행 뱅킹 서비스 보다 편리성이 높습니다. 1.간편번호로그인 한번반 설정해두면 업그레이드되어도 따로 로그인하지않인도 그대로 사용가능합니다. 2.대표계좌 설정을 통해 접속후 바로 주거래계좌를 사용 할 수 있습니다. 3. 화면 글자 크기 및 색상 배치가 타행서비스보다 눈에 무리가 가 않게 제공됩니다. 5년 넘게 만족하면서 사용하고 있습니다
55,56,20190129,2019,01,29,1,(구) NH 스마트 뱅킹에서 지원하던 자동이체 신청/해지 같은 기능들이 왜 사라졌는지 이해가 안되네요. 새로 바뀐 어플이 구버전보다 ui는 쾌적하지만 지원하는 기능은 더 퇴보한거 같습니다. 기존에 문제없이 잘 사용되던 기능이 왜 짤려 결국 삭제했던 (구) NH 스마트 뱅크 어플을 다시 다운 받아서 자동이체 신청을 했습니다. 이제 며칠 있으면 (구) NH 스마트 뱅크 어플은 완전히 사용정지될텐데 그럼 스마트 뱅킹으로는 자동이체 관리가 불가능 하게되나요?? 추후 업데이트해서 기능추가해 줬으면 합니다
56,57,20190920,2019,09,20,1,업데이트 되고 먹통이네요 이걸 사용할수 있나요 계속 로딩만하고 있어요 ㅠㅠ 송금해야하는데 몇일째 로딩 스마트뱅킹 못하고 opt먹통 빨리 점검해주세요. 삭제후 새로 설치해도 똑같아요. 데이터도 많고 와이파이도 빵빵한데 무한로딩에 먹통이네요. 어쩔수없이 인터넷뱅킹 사용하는데 모바일opt가 말썽입니다. 빨리 실행이 안되요
57,58,20200626,2020,06,26,2,다른 은행은 한번도 그런적이 없는데 오류가 너무 많아요~ 멈추기도 진짜 잘 멈추고 와이파이에서 다른 은행앱은 안그러는데 로딩 엄청 느려서 결국 데이터 접속...멈춤에서 재접속해도 다시 그상태로 로딩인 경우......종료도 안먹혀...뒤로가기도 안먹혀.... 2년정도 사용했는데 삭제하고 다시 다운받은게 최소 3번이상이에요! 다시 이것저것 인증하고 입력하고 설정하고 너무 짜증나요... 점검은 제일 많은데 왜 이래요? 대체 앱이 있는것도 아닌데 진짜 별로....
